Zeit                    	USER1           
            4,68        	           2,625
            4,69        	            2,31
             4,7        	           2,445
            4,71        	            2,96
            4,72        	            2,32
            4,73        	            2,53
            4,74        	           2,765
            4,75        	           2,285
            4,76        	           2,815
            4,77        	           2,625
            4,78        	           2,225
            4,79        	           2,805
             4,8        	           2,455
            4,81        	           2,475
            4,82        	             3,1
            4,83        	            2,64
            4,84        	            2,66
            4,85        	            2,66
            4,86        	            2,46
            4,87        	            2,43
            4,88        	            2,52
            4,89        	           2,185
             4,9        	           2,915
            4,91        	           2,425
            4,92        	           2,665
            4,93        	           2,755
            4,94        	           2,195
            4,95        	           2,795
            4,96        	           2,665
            4,97        	             2,5
            4,98        	            2,83
            4,99        	           2,465
               5        	            2,44
            5,01        	           2,815
            5,02        	           2,375
            5,03        	           2,805
            5,04        	           2,595
            5,05        	           2,295
            5,06        	           2,755
            5,07        	            2,65
            5,08        	            2,47
            5,09        	            2,98
             5,1        	            2,51
            5,11        	            2,71
            5,12        	            2,73
            5,13        	            2,42
            5,14        	            2,68
            5,15        	            2,66
            5,16        	            2,31
            5,17        	            2,82
            5,18        	            2,67
            5,19        	           2,355
             5,2        	           2,925
            5,21        	           2,375
            5,22        	            2,65
            5,23        	            2,72
            5,24        	             2,2
            5,25        	           2,485
            5,26        	             2,7
            5,27        	            2,24
            5,28        	            3,12
            5,29        	            2,42
             5,3        	            2,46
            5,31        	           2,955
            5,32        	           2,595
            5,33        	             2,5
            5,34        	            2,86
            5,35        	            2,34
            5,36        	            2,68
            5,37        	           2,645
            5,38        	           2,525
            5,39        	            2,93
             5,4        	           2,685
            5,41        	           2,895
            5,42        	             2,7
            5,43        	           2,735
            5,44        	            2,77
            5,45        	            2,33
            5,46        	            2,69
            5,47        	            2,81
            5,48        	            2,29
            5,49        	           2,985
             5,5        	           2,595
            5,51        	           2,795
            5,52        	           2,895
            5,53        	           2,445
            5,54        	           2,605
            5,55        	             2,5
            5,56        	           2,815
            5,57        	           2,605
            5,58        	            2,58
            5,59        	           3,055
             5,6        	           2,625
            5,61        	           2,605
            5,62        	           3,065
            5,63        	           2,185
            5,64        	            2,75
            5,65        	            2,56
            5,66        	            2,52
            5,67        	            2,78
            5,68        	           2,185
            5,69        	           2,985
             5,7        	           2,585
            5,71        	            2,78
            5,72        	            2,96
            5,73        	           2,315
            5,74        	            2,92
            5,75        	            2,68
            5,76        	            2,62
            5,77        	             2,6
            5,78        	           2,545
            5,79        	            2,81
             5,8        	           2,425
            5,81        	           2,495
            5,82        	            2,44
            5,83        	            2,53
            5,84        	            2,87
            5,85        	           2,235
            5,86        	            2,96
            5,87        	           2,195
            5,88        	            2,65
            5,89        	           2,695
             5,9        	           2,505
            5,91        	           2,945
            5,92        	            2,31
            5,93        	           2,715
            5,94        	            2,46
            5,95        	           2,355
            5,96        	           2,855
            5,97        	            2,31
            5,98        	            2,68
            5,99        	           2,615
               6        	           2,515
            6,01        	           2,595
            6,02        	           2,255
            6,03        	           2,775
            6,04        	            2,55
            6,05        	           2,465
            6,06        	           2,535
            6,07        	             2,4
            6,08        	               3
            6,09        	           2,505
             6,1        	             2,6
            6,11        	            2,33
            6,12        	            2,49
            6,13        	           2,745
            6,14        	            2,14
            6,15        	            2,77
            6,16        	            2,13
            6,17        	           2,415
            6,18        	            2,45
            6,19        	           2,475
             6,2        	            2,42
            6,21        	           2,035
            6,22        	            2,98
            6,23        	           2,275
            6,24        	            2,64
            6,25        	             2,7
            6,26        	            2,22
            6,27        	           3,035
            6,28        	           2,135
            6,29        	            2,51
             6,3        	             2,5
            6,31        	            2,49
            6,32        	            2,75
            6,33        	           2,115
            6,34        	            2,86
            6,35        	           2,475
            6,36        	            2,41
            6,37        	            2,38
            6,38        	           2,555
            6,39        	            2,53
             6,4        	            2,15
            6,41        	            2,79
            6,42        	           2,465
            6,43        	           2,395
            6,44        	            2,63
            6,45        	           2,195
            6,46        	           2,825
            6,47        	            2,58
            6,48        	            2,66
            6,49        	            2,62
             6,5        	            2,34
            6,51        	           2,655
            6,52        	            2,17
            6,53        	            2,74
            6,54        	            2,36
            6,55        	           2,555
            6,56        	           2,565
            6,57        	           2,495
            6,58        	            2,51
            6,59        	            2,25
             6,6        	            2,93
            6,61        	            2,37
            6,62        	             2,5
            6,63        	           2,355
            6,64        	            2,68
            6,65        	            2,58
            6,66        	           2,335
            6,67        	            2,96
            6,68        	           2,315
            6,69        	           2,625
             6,7        	            2,59
            6,71        	            2,55
            6,72        	           2,825
            6,73        	           2,225
            6,74        	            2,69
            6,75        	            3,14
            6,76        	            2,39
            6,77        	            2,91
            6,78        	            2,36
            6,79        	            2,53
             6,8        	           2,895
            6,81        	            2,37
            6,82        	            3,01
            6,83        	            2,29
            6,84        	            2,71
            6,85        	           2,765
            6,86        	            2,62
            6,87        	           2,715
            6,88        	           2,485
            6,89        	             2,5
             6,9        	           2,605
            6,91        	            2,22
            6,92        	            2,85
            6,93        	            2,62
            6,94        	            2,99
            6,95        	             2,6
            6,96        	            2,68
            6,97        	            2,75
            6,98        	           2,345
            6,99        	            3,05
               7        	            2,17
            7,01        	            2,79
            7,02        	            2,73
            7,03        	             2,8
            7,04        	            2,85
            7,05        	            2,43
            7,06        	            3,06
            7,07        	           2,355
            7,08        	            2,81
            7,09        	            2,57
             7,1        	            2,67
            7,11        	           2,965
            7,12        	           2,535
            7,13        	            2,92
            7,14        	           2,425
            7,15        	            2,82
            7,16        	           2,515
            7,17        	           2,635
            7,18        	           2,775
            7,19        	            2,34
             7,2        	           3,055
            7,21        	            2,53
            7,22        	            2,87
            7,23        	           2,775
            7,24        	           2,585
            7,25        	            2,86
            7,26        	            2,48
            7,27        	            3,17
            7,28        	            2,29
            7,29        	            2,55
             7,3        	            2,65
            7,31        	           2,695
            7,32        	           3,015
            7,33        	             2,4
            7,34        	            3,08
            7,35        	            2,27
            7,36        	           2,985
            7,37        	            2,61
            7,38        	            2,66
            7,39        	            2,75
             7,4        	            2,74
            7,41        	           2,655
            7,42        	            2,63
            7,43        	           2,865
            7,44        	            2,33
            7,45        	           2,905
            7,46        	           2,485
            7,47        	           2,905
            7,48        	            2,47
            7,49        	            2,43
             7,5        	            2,77
            7,51        	            2,18
            7,52        	            3,07
            7,53        	           2,665
            7,54        	            2,44
            7,55        	           2,625
            7,56        	           2,575
            7,57        	            2,61
            7,58        	            2,58
            7,59        	           2,475
             7,6        	            2,37
            7,61        	           2,555
            7,62        	            2,12
            7,63        	            2,79
            7,64        	           2,115
            7,65        	           2,765
            7,66        	           2,575
            7,67        	           2,365
            7,68        	           2,285
            7,69        	            2,34
             7,7        	           2,525
            7,71        	            2,25
            7,72        	            2,33
            7,73        	            2,15
            7,74        	            2,81
            7,75        	            2,03
            7,76        	           2,725
            7,77        	           2,215
            7,78        	            2,73
            7,79        	           2,155
             7,8        	           2,475
            7,81        	            2,18
            7,82        	            2,49
            7,83        	           2,375
            7,84        	           2,105
            7,85        	            2,54
            7,86        	           2,205
            7,87        	            2,77
            7,88        	            1,97
            7,89        	            2,58
             7,9        	            2,43
            7,91        	            2,43
            7,92        	            2,36
            7,93        	            2,22
            7,94        	           2,575
            7,95        	           2,155
            7,96        	           2,595
            7,97        	           2,205
            7,98        	            2,59
            7,99        	            1,97
               8        	            2,74
            8,01        	            2,07
            8,02        	           2,335
            8,03        	           2,355
            8,04        	           2,575
            8,05        	            2,35
            8,06        	            2,58
            8,07        	           2,435
            8,08        	           2,405
            8,09        	           2,255
             8,1        	           2,165
            8,11        	            2,46
            8,12        	            2,27
            8,13        	             2,6
            8,14        	           2,045
            8,15        	            2,89
            8,16        	           2,155
            8,17        	           2,705
            8,18        	           2,195
            8,19        	            2,27
             8,2        	           2,425
            8,21        	            2,48
            8,22        	            2,53
            8,23        	             2,2
            8,24        	           2,685
            8,25        	             2,4
            8,26        	           2,685
            8,27        	            2,08
            8,28        	            2,71
            8,29        	           2,015
             8,3        	           2,665
            8,31        	            2,24
            8,32        	            2,68
            8,33        	            2,07
            8,34        	           2,525
            8,35        	             2,3
            8,36        	           2,395
            8,37        	            2,11
            8,38        	           2,375
            8,39        	            2,25
             8,4        	            2,56
            8,41        	            2,46
            8,42        	            2,51
            8,43        	           2,625
            8,44        	            2,86
            8,45        	            2,37
            8,46        	           2,725
            8,47        	           2,195
            8,48        	             2,8
            8,49        	           2,375
             8,5        	           2,445
            8,51        	           2,685
            8,52        	           2,535
            8,53        	            3,08
            8,54        	            2,22
            8,55        	            2,92
            8,56        	           2,245
            8,57        	            2,97
            8,58        	            2,25
            8,59        	           2,915
             8,6        	            2,19
            8,61        	            3,14
            8,62        	            2,35
            8,63        	            2,82
            8,64        	            2,23
            8,65        	            2,91
            8,66        	           2,485
            8,67        	           2,895
            8,68        	           2,335
            8,69        	            2,96
             8,7        	           2,235
            8,71        	            3,07
            8,72        	           2,365
            8,73        	            3,06
            8,74        	             2,5
            8,75        	            2,84
            8,76        	            2,58
            8,77        	            3,09
            8,78        	            2,87
            8,79        	             2,9
             8,8        	            2,77
            8,81        	             2,8
            8,82        	            2,68
            8,83        	            2,68
            8,84        	            2,71
            8,85        	           2,755
            8,86        	           2,675
            8,87        	             2,9
            8,88        	            2,77
            8,89        	            2,79
             8,9        	            2,88
            8,91        	             2,8
            8,92        	            2,89
            8,93        	            2,85
            8,94        	           2,805
            8,95        	            2,77
            8,96        	            2,46
            8,97        	            3,23
            8,98        	           2,475
            8,99        	           3,035
               9        	            2,43
            9,01        	            3,11
            9,02        	            2,65
            9,03        	            3,35
            9,04        	           2,565
            9,05        	           3,235
            9,06        	            2,47
            9,07        	           3,255
            9,08        	           2,595
            9,09        	            3,13
             9,1        	            2,37
            9,11        	            3,27
            9,12        	           2,475
            9,13        	           3,235
            9,14        	            2,45
            9,15        	            2,99
            9,16        	           2,625
            9,17        	           2,815
            9,18        	            2,82
            9,19        	           3,035
             9,2        	            2,71
            9,21        	           2,855
            9,22        	           2,845
            9,23        	           2,795
            9,24        	            2,77
            9,25        	            2,82
            9,26        	            2,81
            9,27        	            2,94
            9,28        	            2,86
            9,29        	            2,62
             9,3        	            2,83
            9,31        	           2,845
            9,32        	           2,965
            9,33        	           2,775
            9,34        	            2,97
            9,35        	            2,79
            9,36        	            3,16
            9,37        	           2,435
            9,38        	           2,955
            9,39        	            2,37
             9,4        	           3,225
            9,41        	            2,46
            9,42        	            3,02
            9,43        	            2,27
            9,44        	           2,875
            9,45        	            2,71
            9,46        	             2,9
            9,47        	            2,64
            9,48        	           2,895
            9,49        	            2,79
             9,5        	           2,795
            9,51        	           2,735
            9,52        	            2,97
            9,53        	           2,815
            9,54        	           2,595
            9,55        	            2,66
            9,56        	           2,745
            9,57        	           2,795
            9,58        	            2,49
            9,59        	            2,69
             9,6        	            2,57
            9,61        	           2,625
            9,62        	            2,67
            9,63        	           2,715
            9,64        	            2,35
            9,65        	           3,085
            9,66        	           2,175
            9,67        	           2,835
            9,68        	           2,425
            9,69        	            3,05
             9,7        	            2,07
            9,71        	            2,98
            9,72        	             2,2
            9,73        	           3,085
            9,74        	           2,245
            9,75        	           2,845
            9,76        	           2,335
            9,77        	             2,6
            9,78        	           2,255
            9,79        	            2,35
             9,8        	           2,325
            9,81        	            2,49
            9,82        	            2,51
            9,83        	            2,47
            9,84        	           2,375
            9,85        	            2,39
            9,86        	            2,62
            9,87        	           2,075
            9,88        	             2,8
            9,89        	           2,045
             9,9        	            2,83
            9,91        	            2,17
            9,92        	            2,88
            9,93        	            1,92
            9,94        	            2,69
            9,95        	            1,92
            9,96        	            2,42
            9,97        	            2,35
            9,98        	            2,51
            9,99        	           2,235
              10        	           2,685
