Zeit                    ,USER1           
             2.3        ,           4.205
            2.31        ,            3.51
            2.32        ,           4.115
            2.33        ,           4.685
            2.34        ,           4.335
            2.35        ,            3.83
            2.36        ,            3.97
            2.37        ,            4.47
            2.38        ,           4.195
            2.39        ,            3.51
             2.4        ,            4.22
            2.41        ,           4.795
            2.42        ,            4.06
            2.43        ,            3.76
            2.44        ,            4.35
            2.45        ,            4.75
            2.46        ,           3.935
            2.47        ,            3.47
            2.48        ,            4.28
            2.49        ,           4.745
             2.5        ,            4.01
            2.51        ,           3.505
            2.52        ,           4.285
            2.53        ,            4.72
            2.54        ,           3.915
            2.55        ,            3.59
            2.56        ,            4.25
            2.57        ,           4.685
            2.58        ,            3.93
            2.59        ,           3.845
             2.6        ,           4.525
            2.61        ,             4.3
            2.62        ,           3.705
            2.63        ,           3.975
            2.64        ,           4.695
            2.65        ,            4.31
            2.66        ,            3.47
            2.67        ,            4.31
            2.68        ,            4.64
            2.69        ,            3.93
             2.7        ,            3.45
            2.71        ,           4.465
            2.72        ,           4.635
            2.73        ,            3.94
            2.74        ,           3.595
            2.75        ,            4.38
            2.76        ,            4.46
            2.77        ,             3.9
            2.78        ,           3.615
            2.79        ,            4.37
             2.8        ,            4.53
            2.81        ,             3.7
            2.82        ,               4
            2.83        ,           4.455
            2.84        ,            4.27
            2.85        ,            3.69
            2.86        ,            4.03
            2.87        ,            4.83
            2.88        ,            4.15
            2.89        ,            3.52
             2.9        ,            4.18
            2.91        ,           4.685
            2.92        ,            4.25
            2.93        ,            3.49
            2.94        ,            4.11
            2.95        ,           4.805
            2.96        ,           4.025
            2.97        ,            3.45
            2.98        ,           4.325
            2.99        ,            4.87
               3        ,            3.99
            3.01        ,           3.615
            3.02        ,           4.485
            3.03        ,           4.515
            3.04        ,           3.935
            3.05        ,           3.715
            3.06        ,            4.32
            3.07        ,           4.575
            3.08        ,           3.925
            3.09        ,            3.45
             3.1        ,           4.325
            3.11        ,           4.805
            3.12        ,            3.96
            3.13        ,            3.74
            3.14        ,             4.4
            3.15        ,            4.46
            3.16        ,           3.875
            3.17        ,           3.915
            3.18        ,           4.685
            3.19        ,            4.26
             3.2        ,            3.62
            3.21        ,           4.275
            3.22        ,           4.795
            3.23        ,            3.98
            3.24        ,            3.87
            3.25        ,            4.69
            3.26        ,            4.07
            3.27        ,            3.45
            3.28        ,             4.2
            3.29        ,            4.73
             3.3        ,            3.97
            3.31        ,           3.745
            3.32        ,           4.625
            3.33        ,           4.215
            3.34        ,            3.56
            3.35        ,            4.23
            3.36        ,            4.78
            3.37        ,           4.015
            3.38        ,            3.64
            3.39        ,           4.355
             3.4        ,            4.28
            3.41        ,             3.5
            3.42        ,           4.205
            3.43        ,            4.87
            3.44        ,           3.745
            3.45        ,            4.16
            3.46        ,            4.76
            3.47        ,            4.02
            3.48        ,           3.585
            3.49        ,            4.38
             3.5        ,            4.31
            3.51        ,           3.565
            3.52        ,            4.25
            3.53        ,             4.8
            3.54        ,            3.97
            3.55        ,           4.015
            3.56        ,           4.465
            3.57        ,            4.02
            3.58        ,             3.5
            3.59        ,           4.285
             3.6        ,           4.725
            3.61        ,           3.775
            3.62        ,            4.13
            3.63        ,           4.735
            3.64        ,            3.96
            3.65        ,           3.745
            3.66        ,            4.74
            3.67        ,               4
            3.68        ,            3.56
            3.69        ,           4.435
             3.7        ,            4.31
            3.71        ,           3.425
            3.72        ,           4.435
            3.73        ,             4.4
            3.74        ,            3.56
            3.75        ,           4.325
            3.76        ,           4.455
            3.77        ,            3.89
            3.78        ,             4.1
            3.79        ,           4.795
             3.8        ,            3.94
            3.81        ,           3.505
            3.82        ,            4.41
            3.83        ,            4.03
            3.84        ,             3.5
            3.85        ,           4.385
            3.86        ,            4.39
            3.87        ,            3.65
            3.88        ,            4.33
            3.89        ,             4.8
             3.9        ,           3.845
            3.91        ,            3.97
            3.92        ,           4.765
            3.93        ,            3.93
            3.94        ,           3.905
            3.95        ,            4.72
            3.96        ,            3.98
            3.97        ,            3.97
            3.98        ,           4.715
            3.99        ,            4.05
               4        ,           3.615
            4.01        ,            4.34
            4.02        ,            4.29
            4.03        ,             3.5
            4.04        ,           4.295
            4.05        ,            4.55
            4.06        ,           3.845
            4.07        ,           4.085
            4.08        ,            4.77
            4.09        ,           3.955
             4.1        ,           3.835
            4.11        ,            4.64
            4.12        ,            4.11
            4.13        ,            3.64
            4.14        ,            4.28
            4.15        ,            4.11
            4.16        ,            3.44
            4.17        ,           4.395
            4.18        ,           4.265
            4.19        ,            3.47
             4.2        ,           4.235
            4.21        ,           4.635
            4.22        ,            3.63
            4.23        ,            4.16
            4.24        ,           4.745
            4.25        ,           3.985
            4.26        ,           3.975
            4.27        ,            4.75
            4.28        ,               4
            4.29        ,            3.66
             4.3        ,           4.355
            4.31        ,           4.335
            4.32        ,           3.475
            4.33        ,            4.42
            4.34        ,           4.305
            4.35        ,           3.835
            4.36        ,            4.17
            4.37        ,           4.755
            4.38        ,           3.835
            4.39        ,           4.155
             4.4        ,           4.785
            4.41        ,            3.94
            4.42        ,            3.79
            4.43        ,             4.7
            4.44        ,           3.925
            4.45        ,           3.405
            4.46        ,            4.47
            4.47        ,             4.2
            4.48        ,           3.495
            4.49        ,            4.37
             4.5        ,            4.18
            4.51        ,            3.47
            4.52        ,           4.435
            4.53        ,            4.15
            4.54        ,            3.72
            4.55        ,           4.465
            4.56        ,           4.035
            4.57        ,           3.885
            4.58        ,           4.805
            4.59        ,            3.93
             4.6        ,            3.95
            4.61        ,           4.745
            4.62        ,           3.915
            4.63        ,           4.105
            4.64        ,            4.74
            4.65        ,             3.9
            4.66        ,            4.09
            4.67        ,            4.72
            4.68        ,           3.895
            4.69        ,           4.245
             4.7        ,            4.76
            4.71        ,           3.945
            4.72        ,           4.095
            4.73        ,           4.695
            4.74        ,            3.86
            4.75        ,           4.205
            4.76        ,            4.81
            4.77        ,           3.875
            4.78        ,           4.345
            4.79        ,           4.355
             4.8        ,            3.53
            4.81        ,           4.705
            4.82        ,           3.965
            4.83        ,            3.89
            4.84        ,            4.77
            4.85        ,           3.935
            4.86        ,            3.93
            4.87        ,           4.725
            4.88        ,            3.86
            4.89        ,             4.3
             4.9        ,            4.29
            4.91        ,            3.61
            4.92        ,            4.69
            4.93        ,            4.09
            4.94        ,             3.7
            4.95        ,           4.555
            4.96        ,            3.92
            4.97        ,             4.2
            4.98        ,           4.575
            4.99        ,           3.515
               5        ,           4.485
            5.01        ,           4.265
            5.02        ,           3.485
            5.03        ,             4.4
            5.04        ,            4.03
            5.05        ,            4.06
            5.06        ,            4.83
            5.07        ,            3.71
            5.08        ,           4.325
            5.09        ,            4.32
             5.1        ,            3.61
            5.11        ,             4.5
            5.12        ,            3.99
            5.13        ,             3.5
            5.14        ,            4.67
            5.15        ,           3.975
            5.16        ,           3.845
            5.17        ,            4.56
            5.18        ,           4.135
            5.19        ,             3.7
             5.2        ,           4.455
            5.21        ,           3.975
            5.22        ,            3.79
            5.23        ,            4.75
            5.24        ,           3.865
            5.25        ,            4.16
            5.26        ,           4.805
            5.27        ,           3.805
            5.28        ,           4.265
            5.29        ,           4.445
             5.3        ,            3.49
            5.31        ,            4.37
            5.32        ,            4.35
            5.33        ,            3.49
            5.34        ,           4.355
            5.35        ,           4.175
            5.36        ,            3.78
            5.37        ,            3.91
            5.38        ,           4.765
            5.39        ,             3.7
             5.4        ,           4.315
            5.41        ,            4.84
            5.42        ,           3.615
            5.43        ,            4.39
            5.44        ,           4.285
            5.45        ,            3.54
            5.46        ,           4.435
            5.47        ,           4.035
            5.48        ,             3.8
            5.49        ,            4.77
             5.5        ,           3.905
            5.51        ,           4.195
            5.52        ,           4.475
            5.53        ,           3.515
            5.54        ,           4.375
            5.55        ,            4.17
            5.56        ,           3.665
            5.57        ,           4.445
            5.58        ,           3.955
            5.59        ,            4.13
             5.6        ,           4.755
            5.61        ,           3.775
            5.62        ,            4.23
            5.63        ,           4.495
            5.64        ,           3.885
            5.65        ,            4.25
            5.66        ,           4.495
            5.67        ,           3.525
            5.68        ,            4.37
            5.69        ,           4.295
             5.7        ,           3.645
            5.71        ,            4.75
            5.72        ,            4.07
            5.73        ,           3.795
            5.74        ,           4.735
            5.75        ,            3.93
            5.76        ,             3.9
            5.77        ,            4.78
            5.78        ,            3.92
            5.79        ,           4.285
             5.8        ,            4.48
            5.81        ,            3.44
            5.82        ,            4.41
            5.83        ,           4.365
            5.84        ,            3.42
            5.85        ,           4.375
            5.86        ,           4.205
            5.87        ,            3.51
            5.88        ,            4.42
            5.89        ,           4.005
             5.9        ,            3.84
            5.91        ,            4.75
            5.92        ,            3.92
            5.93        ,           4.045
            5.94        ,           4.755
            5.95        ,            3.46
            5.96        ,           4.355
            5.97        ,           4.215
            5.98        ,            3.38
            5.99        ,            4.39
               6        ,           4.075
            6.01        ,           3.985
            6.02        ,            4.71
            6.03        ,            3.48
            6.04        ,           4.295
            6.05        ,            4.38
            6.06        ,           3.545
            6.07        ,            4.76
            6.08        ,           3.915
            6.09        ,            3.84
             6.1        ,            4.66
            6.11        ,            3.49
            6.12        ,           4.385
            6.13        ,            4.15
            6.14        ,           3.535
            6.15        ,            4.39
            6.16        ,            4.18
            6.17        ,            3.74
            6.18        ,            4.39
            6.19        ,            4.01
             6.2        ,             3.7
            6.21        ,           4.725
            6.22        ,           3.945
            6.23        ,           4.165
            6.24        ,            4.63
            6.25        ,            3.44
            6.26        ,            4.29
            6.27        ,           3.945
            6.28        ,           4.005
            6.29        ,           4.805
             6.3        ,           3.795
            6.31        ,             4.3
            6.32        ,           4.215
            6.33        ,            3.94
            6.34        ,            4.48
            6.35        ,            3.57
            6.36        ,            4.35
            6.37        ,            3.87
            6.38        ,            3.95
            6.39        ,            4.43
             6.4        ,           3.485
            6.41        ,           4.415
            6.42        ,            3.93
            6.43        ,            4.01
            6.44        ,           4.765
            6.45        ,           3.555
            6.46        ,            4.44
            6.47        ,           3.975
            6.48        ,           3.905
            6.49        ,           4.765
             6.5        ,            3.51
            6.51        ,            4.84
            6.52        ,           3.815
            6.53        ,           4.195
            6.54        ,            4.19
            6.55        ,            3.97
            6.56        ,            4.51
            6.57        ,            3.52
            6.58        ,           4.445
            6.59        ,           3.915
             6.6        ,           4.125
            6.61        ,           4.585
            6.62        ,            3.52
            6.63        ,            4.75
            6.64        ,           3.775
            6.65        ,           4.255
            6.66        ,           4.085
            6.67        ,            3.82
            6.68        ,            4.76
            6.69        ,            3.55
             6.7        ,            4.29
            6.71        ,           4.175
            6.72        ,           3.735
            6.73        ,           4.795
            6.74        ,            3.78
            6.75        ,           4.315
            6.76        ,           4.215
            6.77        ,            3.75
            6.78        ,            4.65
            6.79        ,             3.9
             6.8        ,            4.29
            6.81        ,           4.215
            6.82        ,            3.69
            6.83        ,            4.71
            6.84        ,             3.9
            6.85        ,            4.25
            6.86        ,            4.28
            6.87        ,            3.86
            6.88        ,            4.77
            6.89        ,            3.58
             6.9        ,            4.37
            6.91        ,            4.07
            6.92        ,           3.575
            6.93        ,            4.87
            6.94        ,           3.845
            6.95        ,            4.32
            6.96        ,           4.175
            6.97        ,           3.685
            6.98        ,            4.76
            6.99        ,           3.855
               7        ,            4.36
            7.01        ,            4.08
            7.02        ,            3.89
            7.03        ,             4.8
            7.04        ,             3.5
            7.05        ,            4.69
            7.06        ,            3.98
            7.07        ,            4.44
            7.08        ,            4.35
            7.09        ,           3.885
             7.1        ,            4.58
            7.11        ,           3.455
            7.12        ,           4.795
            7.13        ,           3.885
            7.14        ,           4.295
            7.15        ,           4.065
            7.16        ,             3.9
            7.17        ,           4.615
            7.18        ,            3.49
            7.19        ,           4.695
             7.2        ,               4
            7.21        ,           4.205
            7.22        ,           4.365
            7.23        ,           3.455
            7.24        ,           4.715
            7.25        ,            3.97
            7.26        ,            4.22
            7.27        ,            4.22
            7.28        ,            3.77
            7.29        ,           4.725
             7.3        ,           3.585
            7.31        ,            4.37
            7.32        ,           4.075
            7.33        ,           4.005
            7.34        ,            4.65
            7.35        ,            3.41
            7.36        ,            4.36
            7.37        ,           4.045
            7.38        ,           3.855
            7.39        ,            4.48
             7.4        ,           3.545
            7.41        ,           4.365
            7.42        ,           4.015
            7.43        ,           3.945
            7.44        ,            4.75
            7.45        ,           3.865
            7.46        ,           4.315
            7.47        ,            4.06
            7.48        ,            3.92
            7.49        ,           4.465
             7.5        ,             3.5
            7.51        ,            4.65
            7.52        ,           3.895
            7.53        ,            4.34
            7.54        ,            4.39
            7.55        ,            3.76
            7.56        ,           4.845
            7.57        ,            3.53
            7.58        ,            4.43
            7.59        ,            3.98
             7.6        ,            3.92
            7.61        ,           4.455
            7.62        ,           3.395
            7.63        ,            4.67
            7.64        ,            3.87
            7.65        ,            4.41
            7.66        ,            3.87
            7.67        ,           4.355
            7.68        ,           3.915
            7.69        ,           4.255
             7.7        ,               4
            7.71        ,           4.265
            7.72        ,           4.235
            7.73        ,            3.69
            7.74        ,           4.645
            7.75        ,           3.575
            7.76        ,           4.505
            7.77        ,           3.905
            7.78        ,            4.31
            7.79        ,           4.085
             7.8        ,           4.255
            7.81        ,           4.235
            7.82        ,           3.935
            7.83        ,           4.395
            7.84        ,            3.68
            7.85        ,             4.8
            7.86        ,           3.485
            7.87        ,            4.64
            7.88        ,           3.835
            7.89        ,           4.355
             7.9        ,           3.865
            7.91        ,           4.365
            7.92        ,           3.925
            7.93        ,            4.26
            7.94        ,           4.215
            7.95        ,            3.92
            7.96        ,            4.65
            7.97        ,           3.555
            7.98        ,            4.82
            7.99        ,           3.575
               8        ,           4.385
            8.01        ,            3.93
            8.02        ,            4.18
            8.03        ,           3.865
            8.04        ,            4.29
            8.05        ,            4.14
            8.06        ,            4.06
            8.07        ,           4.365
            8.08        ,           3.685
            8.09        ,           4.805
             8.1        ,           3.705
            8.11        ,           4.675
            8.12        ,            3.91
            8.13        ,           4.295
            8.14        ,            4.13
            8.15        ,            4.23
            8.16        ,           4.355
            8.17        ,           3.865
            8.18        ,            4.63
            8.19        ,           3.465
             8.2        ,            4.71
            8.21        ,           3.535
            8.22        ,             4.8
            8.23        ,            3.91
            8.24        ,           4.405
            8.25        ,            3.94
            8.26        ,            4.28
            8.27        ,               4
            8.28        ,            4.35
            8.29        ,           4.035
             8.3        ,           4.085
            8.31        ,            4.11
            8.32        ,           4.055
            8.33        ,            4.38
            8.34        ,            3.65
            8.35        ,           4.705
            8.36        ,            3.61
            8.37        ,           4.705
            8.38        ,            3.48
            8.39        ,           4.765
             8.4        ,            3.51
            8.41        ,            4.53
            8.42        ,            3.58
            8.43        ,            4.61
            8.44        ,           3.835
            8.45        ,            4.42
            8.46        ,            3.91
            8.47        ,            4.43
            8.48        ,           3.985
            8.49        ,            3.95
             8.5        ,           4.505
            8.51        ,           3.455
            8.52        ,           4.745
            8.53        ,            3.52
            8.54        ,            4.52
            8.55        ,           3.855
            8.56        ,            4.37
            8.57        ,            4.12
            8.58        ,           4.175
            8.59        ,           4.145
             8.6        ,            3.98
            8.61        ,           4.465
            8.62        ,           3.765
            8.63        ,           4.725
            8.64        ,           3.495
            8.65        ,           4.785
            8.66        ,            3.81
            8.67        ,             4.4
            8.68        ,           3.935
            8.69        ,           4.145
             8.7        ,           3.935
            8.71        ,            4.25
            8.72        ,            4.15
            8.73        ,           3.985
            8.74        ,            4.33
            8.75        ,            3.51
            8.76        ,            4.75
            8.77        ,            3.52
            8.78        ,            4.71
            8.79        ,            3.87
             8.8        ,           4.385
            8.81        ,           4.055
            8.82        ,            4.14
            8.83        ,           4.215
            8.84        ,           3.945
            8.85        ,            4.53
            8.86        ,            3.47
            8.87        ,            4.79
            8.88        ,            3.46
            8.89        ,           4.705
             8.9        ,           3.855
            8.91        ,             4.4
            8.92        ,            3.97
            8.93        ,           4.085
            8.94        ,            4.22
            8.95        ,            3.83
            8.96        ,            4.53
            8.97        ,            3.56
            8.98        ,           4.765
            8.99        ,            3.53
               9        ,           4.765
            9.01        ,            3.52
            9.02        ,            4.45
            9.03        ,           3.915
            9.04        ,           4.355
            9.05        ,            4.13
            9.06        ,           4.045
            9.07        ,            4.59
            9.08        ,           3.595
            9.09        ,            4.89
             9.1        ,            3.48
            9.11        ,            4.76
            9.12        ,           3.625
            9.13        ,           4.385
            9.14        ,            3.86
            9.15        ,            4.28
            9.16        ,               4
            9.17        ,            4.08
            9.18        ,           4.455
            9.19        ,           3.865
             9.2        ,            4.61
            9.21        ,           3.645
            9.22        ,           4.545
            9.23        ,            3.57
            9.24        ,            4.77
            9.25        ,            3.52
            9.26        ,           4.795
            9.27        ,            3.46
            9.28        ,            4.69
            9.29        ,            3.64
             9.3        ,            4.55
            9.31        ,           3.635
            9.32        ,            4.53
            9.33        ,            3.78
            9.34        ,           4.385
            9.35        ,           3.855
            9.36        ,           4.485
            9.37        ,            3.82
            9.38        ,            4.33
            9.39        ,            4.02
             9.4        ,            4.12
            9.41        ,           4.075
            9.42        ,           4.165
            9.43        ,           4.335
            9.44        ,             3.8
            9.45        ,           4.445
            9.46        ,            3.53
            9.47        ,            4.48
            9.48        ,           3.695
            9.49        ,            4.42
             9.5        ,           3.655
            9.51        ,             4.3
            9.52        ,           3.715
            9.53        ,            4.53
            9.54        ,            3.45
            9.55        ,            4.46
            9.56        ,            3.92
            9.57        ,            4.19
            9.58        ,           4.095
            9.59        ,            4.19
             9.6        ,            4.26
            9.61        ,            4.08
            9.62        ,           4.425
            9.63        ,           3.835
            9.64        ,           4.315
            9.65        ,               4
            9.66        ,            4.35
            9.67        ,            3.91
            9.68        ,           4.465
            9.69        ,           3.835
             9.7        ,           4.635
            9.71        ,             3.5
            9.72        ,           4.775
            9.73        ,            3.51
            9.74        ,           4.645
            9.75        ,           3.465
            9.76        ,           4.635
            9.77        ,           3.505
            9.78        ,            4.75
            9.79        ,            3.53
             9.8        ,           4.805
            9.81        ,           3.645
            9.82        ,            4.34
            9.83        ,            3.89
            9.84        ,            4.34
            9.85        ,            3.84
            9.86        ,           4.395
            9.87        ,            3.78
            9.88        ,           4.445
            9.89        ,            3.88
             9.9        ,            4.44
            9.91        ,               4
            9.92        ,            4.26
            9.93        ,            4.04
            9.94        ,           4.265
            9.95        ,            3.81
            9.96        ,            4.44
            9.97        ,           3.795
            9.98        ,           4.385
            9.99        ,            3.82
              10        ,           4.445
           10.01        ,            3.92
           10.02        ,            4.35
           10.03        ,           3.695
           10.04        ,            4.46
           10.05        ,           3.965
           10.06        ,            4.14
           10.07        ,            4.22
           10.08        ,           4.145
           10.09        ,            4.13
            10.1        ,           4.135
           10.11        ,            4.13
           10.12        ,            4.02
           10.13        ,            4.27
           10.14        ,            3.85
           10.15        ,            4.23
           10.16        ,            3.84
           10.17        ,           4.315
           10.18        ,            3.99
           10.19        ,            4.32
            10.2        ,            3.91
           10.21        ,            4.44
           10.22        ,            3.89
           10.23        ,            4.74
           10.24        ,             3.6
           10.25        ,           4.705
           10.26        ,           3.555
           10.27        ,           4.705
           10.28        ,            3.54
           10.29        ,            4.56
            10.3        ,           3.505
           10.31        ,            4.77
           10.32        ,           4.735
           10.33        ,            3.46
           10.34        ,           4.795
           10.35        ,           3.555
           10.36        ,            4.61
           10.37        ,            3.65
           10.38        ,            4.66
           10.39        ,           3.585
            10.4        ,             4.4
           10.41        ,           3.585
           10.42        ,            4.76
           10.43        ,            3.55
           10.44        ,            4.67
           10.45        ,            3.52
