Echtzeit	Simulationszeit	USER1
29-5-2013 16:42:09	      5.82000	         2.99
29-5-2013 16:42:09	      5.83000	        2.745
29-5-2013 16:42:09	      5.84000	         2.48
29-5-2013 16:42:09	      5.85000	         2.93
29-5-2013 16:42:09	      5.86000	        2.545
29-5-2013 16:42:09	      5.87000	         2.72
29-5-2013 16:42:09	      5.88000	        2.705
29-5-2013 16:42:09	      5.89000	         2.63
29-5-2013 16:42:09	      5.90000	         2.92
29-5-2013 16:42:10	      5.91000	        2.555
29-5-2013 16:42:10	      5.92000	         3.23
29-5-2013 16:42:10	      5.93000	        2.605
29-5-2013 16:42:10	      5.94000	        2.775
29-5-2013 16:42:10	      5.95000	        2.845
29-5-2013 16:42:10	      5.96000	         2.66
29-5-2013 16:42:10	      5.97000	         3.15
29-5-2013 16:42:10	      5.98000	         2.84
29-5-2013 16:42:10	      5.99000	         2.85
29-5-2013 16:42:10	      6.00000	         2.86
29-5-2013 16:42:10	      6.01000	        2.765
29-5-2013 16:42:10	      6.02000	        2.855
29-5-2013 16:42:10	      6.03000	         2.37
29-5-2013 16:42:10	      6.04000	         2.95
29-5-2013 16:42:10	      6.05000	         2.59
29-5-2013 16:42:10	      6.06000	        2.875
29-5-2013 16:42:10	      6.07000	         2.89
29-5-2013 16:42:10	      6.08000	          2.4
29-5-2013 16:42:10	      6.09000	         2.87
29-5-2013 16:42:10	      6.10000	         2.73
29-5-2013 16:42:10	      6.11000	        2.885
29-5-2013 16:42:10	      6.12000	        2.975
29-5-2013 16:42:10	      6.13000	         2.94
29-5-2013 16:42:10	      6.14000	         3.13
29-5-2013 16:42:10	      6.15000	         2.87
29-5-2013 16:42:10	      6.16000	        3.085
29-5-2013 16:42:10	      6.17000	         3.05
29-5-2013 16:42:10	      6.18000	        2.685
29-5-2013 16:42:10	      6.19000	        3.175
29-5-2013 16:42:11	      6.20000	         2.93
29-5-2013 16:42:11	      6.21000	         3.19
29-5-2013 16:42:11	      6.22000	         2.92
29-5-2013 16:42:11	      6.23000	        2.585
29-5-2013 16:42:11	      6.24000	          3.2
29-5-2013 16:42:11	      6.25000	         3.04
29-5-2013 16:42:11	      6.26000	        3.105
29-5-2013 16:42:11	      6.27000	        3.405
29-5-2013 16:42:11	      6.28000	        2.735
29-5-2013 16:42:11	      6.29000	         3.12
29-5-2013 16:42:11	      6.30000	         3.11
29-5-2013 16:42:11	      6.31000	        3.075
29-5-2013 16:42:11	      6.32000	         3.43
29-5-2013 16:42:11	      6.33000	        2.845
29-5-2013 16:42:11	      6.34000	         3.61
29-5-2013 16:42:11	      6.35000	        2.985
29-5-2013 16:42:11	      6.36000	        3.055
29-5-2013 16:42:11	      6.37000	        3.625
29-5-2013 16:42:11	      6.38000	         2.93
29-5-2013 16:42:11	      6.39000	        3.215
29-5-2013 16:42:11	      6.40000	        3.325
29-5-2013 16:42:11	      6.41000	         3.15
29-5-2013 16:42:11	      6.42000	         3.65
29-5-2013 16:42:11	      6.43000	         3.03
29-5-2013 16:42:11	      6.44000	        3.155
29-5-2013 16:42:11	      6.45000	        3.075
29-5-2013 16:42:11	      6.46000	        3.125
29-5-2013 16:42:11	      6.47000	         3.47
29-5-2013 16:42:11	      6.48000	        2.765
29-5-2013 16:42:11	      6.49000	         3.41
29-5-2013 16:42:11	      6.50000	         3.08
29-5-2013 16:42:12	      6.51000	         3.26
29-5-2013 16:42:12	      6.52000	         3.32
29-5-2013 16:42:12	      6.53000	         2.97
29-5-2013 16:42:12	      6.54000	         3.65
29-5-2013 16:42:12	      6.55000	         3.41
29-5-2013 16:42:12	      6.56000	         3.29
29-5-2013 16:42:12	      6.57000	         3.66
29-5-2013 16:42:12	      6.58000	         3.01
29-5-2013 16:42:12	      6.59000	          3.5
29-5-2013 16:42:12	      6.60000	         3.48
29-5-2013 16:42:12	      6.61000	        3.505
29-5-2013 16:42:12	      6.62000	        3.715
29-5-2013 16:42:12	      6.63000	         3.14
29-5-2013 16:42:12	      6.64000	        3.255
29-5-2013 16:42:12	      6.65000	        3.525
29-5-2013 16:42:12	      6.66000	         3.18
29-5-2013 16:42:12	      6.67000	        3.505
29-5-2013 16:42:12	      6.68000	        3.435
29-5-2013 16:42:12	      6.69000	          3.2
29-5-2013 16:42:12	      6.70000	         3.76
29-5-2013 16:42:12	      6.71000	        3.415
29-5-2013 16:42:12	      6.72000	        3.485
29-5-2013 16:42:12	      6.73000	          3.5
29-5-2013 16:42:12	      6.74000	        3.325
29-5-2013 16:42:12	      6.75000	         3.94
29-5-2013 16:42:12	      6.76000	         3.43
29-5-2013 16:42:12	      6.77000	        3.595
29-5-2013 16:42:12	      6.78000	        3.595
29-5-2013 16:42:12	      6.79000	        3.465
29-5-2013 16:42:12	      6.80000	         3.75
29-5-2013 16:42:12	      6.81000	        3.385
29-5-2013 16:42:13	      6.82000	         3.63
29-5-2013 16:42:13	      6.83000	        3.415
29-5-2013 16:42:13	      6.84000	        3.665
29-5-2013 16:42:13	      6.85000	         3.94
29-5-2013 16:42:13	      6.86000	         3.24
29-5-2013 16:42:13	      6.87000	        3.475
29-5-2013 16:42:13	      6.88000	         3.76
29-5-2013 16:42:13	      6.89000	         3.38
29-5-2013 16:42:13	      6.90000	         3.97
29-5-2013 16:42:13	      6.91000	        3.195
29-5-2013 16:42:13	      6.92000	        3.615
29-5-2013 16:42:13	      6.93000	         3.59
29-5-2013 16:42:13	      6.94000	         3.29
29-5-2013 16:42:13	      6.95000	        3.735
29-5-2013 16:42:13	      6.96000	        3.575
29-5-2013 16:42:13	      6.97000	        3.695
29-5-2013 16:42:13	      6.98000	         3.95
29-5-2013 16:42:13	      6.99000	         3.45
29-5-2013 16:42:13	      7.00000	        3.675
29-5-2013 16:42:13	      7.01000	         3.69
29-5-2013 16:42:13	      7.02000	          3.5
29-5-2013 16:42:13	      7.03000	         4.14
29-5-2013 16:42:13	      7.04000	         3.38
29-5-2013 16:42:13	      7.05000	         3.92
29-5-2013 16:42:13	      7.06000	        3.555
29-5-2013 16:42:13	      7.07000	        3.585
29-5-2013 16:42:13	      7.08000	        3.815
29-5-2013 16:42:13	      7.09000	        3.165
29-5-2013 16:42:13	      7.10000	         4.18
29-5-2013 16:42:13	      7.11000	        3.635
29-5-2013 16:42:13	      7.12000	        3.805
29-5-2013 16:42:14	      7.13000	         3.81
29-5-2013 16:42:14	      7.14000	        3.365
29-5-2013 16:42:14	      7.15000	        4.085
29-5-2013 16:42:14	      7.16000	        3.695
29-5-2013 16:42:14	      7.17000	         3.72
29-5-2013 16:42:14	      7.18000	         3.63
29-5-2013 16:42:14	      7.19000	         3.73
29-5-2013 16:42:14	      7.20000	         4.03
29-5-2013 16:42:14	      7.21000	          3.4
29-5-2013 16:42:14	      7.22000	        3.765
29-5-2013 16:42:14	      7.23000	         3.69
29-5-2013 16:42:14	      7.24000	         3.58
29-5-2013 16:42:14	      7.25000	         4.14
29-5-2013 16:42:14	      7.26000	        3.495
29-5-2013 16:42:14	      7.27000	        3.845
29-5-2013 16:42:14	      7.28000	        3.955
29-5-2013 16:42:14	      7.29000	          3.6
29-5-2013 16:42:14	      7.30000	        4.055
29-5-2013 16:42:14	      7.31000	        3.655
29-5-2013 16:42:14	      7.32000	         3.86
29-5-2013 16:42:14	      7.33000	        3.685
29-5-2013 16:42:14	      7.34000	         3.46
29-5-2013 16:42:14	      7.35000	        4.105
29-5-2013 16:42:14	      7.36000	        3.775
29-5-2013 16:42:14	      7.37000	        3.865
29-5-2013 16:42:14	      7.38000	        3.865
29-5-2013 16:42:14	      7.39000	        3.595
29-5-2013 16:42:14	      7.40000	        4.095
29-5-2013 16:42:14	      7.41000	        3.665
29-5-2013 16:42:14	      7.42000	         3.82
29-5-2013 16:42:14	      7.43000	         3.98
29-5-2013 16:42:15	      7.44000	        3.325
29-5-2013 16:42:15	      7.45000	         4.12
29-5-2013 16:42:15	      7.46000	        3.725
29-5-2013 16:42:15	      7.47000	         3.62
29-5-2013 16:42:15	      7.48000	         4.07
29-5-2013 16:42:15	      7.49000	         3.58
29-5-2013 16:42:15	      7.50000	        3.775
29-5-2013 16:42:15	      7.51000	         3.87
29-5-2013 16:42:15	      7.52000	         3.91
29-5-2013 16:42:15	      7.53000	         4.23
29-5-2013 16:42:15	      7.54000	        3.675
29-5-2013 16:42:15	      7.55000	        3.845
29-5-2013 16:42:15	      7.56000	          4.1
29-5-2013 16:42:15	      7.57000	         3.59
29-5-2013 16:42:15	      7.58000	         3.84
29-5-2013 16:42:15	      7.59000	         3.67
29-5-2013 16:42:15	      7.60000	        3.685
29-5-2013 16:42:15	      7.61000	        3.835
29-5-2013 16:42:15	      7.62000	         3.57
29-5-2013 16:42:15	      7.63000	         4.03
29-5-2013 16:42:15	      7.64000	         3.42
29-5-2013 16:42:15	      7.65000	         3.79
29-5-2013 16:42:15	      7.66000	        3.815
29-5-2013 16:42:15	      7.67000	         3.61
29-5-2013 16:42:15	      7.68000	        4.015
29-5-2013 16:42:15	      7.69000	        3.865
29-5-2013 16:42:15	      7.70000	        3.835
29-5-2013 16:42:15	      7.71000	        3.745
29-5-2013 16:42:15	      7.72000	         3.38
29-5-2013 16:42:15	      7.73000	         4.12
29-5-2013 16:42:15	      7.74000	        3.555
29-5-2013 16:42:16	      7.75000	        3.775
29-5-2013 16:42:16	      7.76000	        4.155
29-5-2013 16:42:16	      7.77000	         3.77
29-5-2013 16:42:16	      7.78000	         3.94
29-5-2013 16:42:16	      7.79000	         3.71
29-5-2013 16:42:16	      7.80000	         3.91
29-5-2013 16:42:16	      7.81000	         4.04
29-5-2013 16:42:16	      7.82000	         3.52
29-5-2013 16:42:16	      7.83000	         3.87
29-5-2013 16:42:16	      7.84000	        3.675
29-5-2013 16:42:16	      7.85000	          3.3
29-5-2013 16:42:16	      7.86000	         3.98
29-5-2013 16:42:16	      7.87000	        3.975
29-5-2013 16:42:16	      7.88000	        3.585
29-5-2013 16:42:16	      7.89000	        4.155
29-5-2013 16:42:16	      7.90000	         3.75
29-5-2013 16:42:16	      7.91000	         3.85
29-5-2013 16:42:16	      7.92000	        3.745
29-5-2013 16:42:16	      7.93000	         3.81
29-5-2013 16:42:16	      7.94000	         3.85
29-5-2013 16:42:16	      7.95000	         3.49
29-5-2013 16:42:16	      7.96000	        3.855
29-5-2013 16:42:16	      7.97000	        3.785
29-5-2013 16:42:16	      7.98000	        3.325
29-5-2013 16:42:16	      7.99000	          3.9
29-5-2013 16:42:16	      8.00000	         3.64
29-5-2013 16:42:16	      8.01000	        3.715
29-5-2013 16:42:16	      8.02000	        3.795
29-5-2013 16:42:16	      8.03000	         3.58
29-5-2013 16:42:16	      8.04000	         3.92
29-5-2013 16:42:16	      8.05000	        3.525
29-5-2013 16:42:17	      8.06000	         4.11
29-5-2013 16:42:17	      8.07000	          3.8
29-5-2013 16:42:17	      8.08000	         3.49
29-5-2013 16:42:17	      8.09000	         4.24
29-5-2013 16:42:17	      8.10000	        3.525
29-5-2013 16:42:17	      8.11000	        3.785
29-5-2013 16:42:17	      8.12000	        3.935
29-5-2013 16:42:17	      8.13000	         3.92
29-5-2013 16:42:17	      8.14000	         3.94
29-5-2013 16:42:17	      8.15000	          3.5
29-5-2013 16:42:17	      8.16000	        3.755
29-5-2013 16:42:17	      8.17000	         3.76
29-5-2013 16:42:17	      8.18000	         3.51
29-5-2013 16:42:17	      8.19000	         4.16
29-5-2013 16:42:17	      8.20000	          3.6
29-5-2013 16:42:17	      8.21000	         3.65
29-5-2013 16:42:17	      8.22000	         3.84
29-5-2013 16:42:17	      8.23000	        3.355
29-5-2013 16:42:17	      8.24000	          3.9
29-5-2013 16:42:17	      8.25000	         3.73
29-5-2013 16:42:17	      8.26000	        3.805
29-5-2013 16:42:17	      8.27000	        4.035
29-5-2013 16:42:17	      8.28000	        3.215
29-5-2013 16:42:17	      8.29000	        3.865
29-5-2013 16:42:17	      8.30000	        3.635
29-5-2013 16:42:17	      8.31000	         3.77
29-5-2013 16:42:17	      8.32000	         3.91
29-5-2013 16:42:17	      8.33000	          3.2
29-5-2013 16:42:17	      8.34000	         3.59
29-5-2013 16:42:17	      8.35000	        3.505
29-5-2013 16:42:17	      8.36000	         3.61
29-5-2013 16:42:17	      8.37000	         3.98
29-5-2013 16:42:18	      8.38000	         3.41
29-5-2013 16:42:18	      8.39000	        3.555
29-5-2013 16:42:18	      8.40000	        3.555
29-5-2013 16:42:18	      8.41000	        3.355
29-5-2013 16:42:18	      8.42000	        3.745
29-5-2013 16:42:18	      8.43000	         3.56
29-5-2013 16:42:18	      8.44000	        3.635
29-5-2013 16:42:18	      8.45000	        3.485
29-5-2013 16:42:18	      8.46000	          3.1
29-5-2013 16:42:18	      8.47000	         3.68
29-5-2013 16:42:18	      8.48000	         3.41
29-5-2013 16:42:18	      8.49000	         3.55
29-5-2013 16:42:18	      8.50000	         3.81
29-5-2013 16:42:18	      8.51000	        3.085
29-5-2013 16:42:18	      8.52000	        3.555
29-5-2013 16:42:18	      8.53000	        3.345
29-5-2013 16:42:18	      8.54000	        3.495
29-5-2013 16:42:18	      8.55000	         4.04
29-5-2013 16:42:18	      8.56000	         3.46
29-5-2013 16:42:18	      8.57000	        3.285
29-5-2013 16:42:18	      8.58000	        3.865
29-5-2013 16:42:18	      8.59000	         3.38
29-5-2013 16:42:18	      8.60000	         3.57
29-5-2013 16:42:18	      8.61000	        3.635
29-5-2013 16:42:18	      8.62000	         3.23
29-5-2013 16:42:18	      8.63000	         3.83
29-5-2013 16:42:18	      8.64000	        3.155
29-5-2013 16:42:18	      8.65000	        3.625
29-5-2013 16:42:18	      8.66000	          3.3
29-5-2013 16:42:18	      8.67000	         3.09
29-5-2013 16:42:18	      8.68000	         3.95
29-5-2013 16:42:19	      8.69000	        3.405
29-5-2013 16:42:19	      8.70000	        3.225
29-5-2013 16:42:19	      8.71000	         3.32
29-5-2013 16:42:19	      8.72000	        2.995
29-5-2013 16:42:19	      8.73000	        3.385
29-5-2013 16:42:19	      8.74000	        3.455
29-5-2013 16:42:19	      8.75000	         3.42
29-5-2013 16:42:19	      8.76000	         3.83
29-5-2013 16:42:19	      8.77000	         3.28
29-5-2013 16:42:19	      8.78000	         3.41
29-5-2013 16:42:19	      8.79000	          3.5
29-5-2013 16:42:19	      8.80000	         3.14
29-5-2013 16:42:19	      8.81000	        3.525
29-5-2013 16:42:19	      8.82000	        3.335
29-5-2013 16:42:19	      8.83000	         3.28
29-5-2013 16:42:19	      8.84000	         3.67
29-5-2013 16:42:19	      8.85000	        3.185
29-5-2013 16:42:19	      8.86000	        3.215
29-5-2013 16:42:19	      8.87000	         3.36
29-5-2013 16:42:19	      8.88000	         3.45
29-5-2013 16:42:19	      8.89000	         3.52
29-5-2013 16:42:19	      8.90000	        2.955
29-5-2013 16:42:19	      8.91000	        3.435
29-5-2013 16:42:19	      8.92000	         3.17
29-5-2013 16:42:19	      8.93000	        3.105
29-5-2013 16:42:19	      8.94000	         3.62
29-5-2013 16:42:19	      8.95000	        3.255
29-5-2013 16:42:19	      8.96000	         3.14
29-5-2013 16:42:19	      8.97000	        3.455
29-5-2013 16:42:19	      8.98000	        3.055
29-5-2013 16:42:20	      8.99000	        3.255
29-5-2013 16:42:20	      9.00000	         3.32
29-5-2013 16:42:20	      9.01000	         3.16
29-5-2013 16:42:20	      9.02000	        3.415
29-5-2013 16:42:20	      9.03000	        2.845
29-5-2013 16:42:20	      9.04000	         3.28
29-5-2013 16:42:20	      9.05000	         3.13
29-5-2013 16:42:20	      9.06000	        3.125
29-5-2013 16:42:20	      9.07000	         3.38
29-5-2013 16:42:20	      9.08000	         2.93
29-5-2013 16:42:20	      9.09000	         2.97
29-5-2013 16:42:20	      9.10000	         3.03
29-5-2013 16:42:20	      9.11000	         2.96
29-5-2013 16:42:20	      9.12000	        3.385
29-5-2013 16:42:20	      9.13000	         3.12
29-5-2013 16:42:20	      9.14000	         2.93
29-5-2013 16:42:20	      9.15000	        3.445
29-5-2013 16:42:20	      9.16000	        2.845
29-5-2013 16:42:20	      9.17000	        3.285
29-5-2013 16:42:20	      9.18000	         3.05
29-5-2013 16:42:20	      9.19000	        3.015
29-5-2013 16:42:20	      9.20000	        3.375
29-5-2013 16:42:20	      9.21000	        2.705
29-5-2013 16:42:20	      9.22000	        2.995
29-5-2013 16:42:20	      9.23000	        3.105
29-5-2013 16:42:20	      9.24000	        2.775
29-5-2013 16:42:20	      9.25000	        3.155
29-5-2013 16:42:20	      9.26000	        2.945
29-5-2013 16:42:20	      9.27000	         2.98
29-5-2013 16:42:20	      9.28000	         3.36
29-5-2013 16:42:20	      9.29000	        2.495
29-5-2013 16:42:21	      9.30000	        2.925
29-5-2013 16:42:21	      9.31000	         2.75
29-5-2013 16:42:21	      9.32000	         2.93
29-5-2013 16:42:21	      9.33000	        3.285
29-5-2013 16:42:21	      9.34000	        2.645
29-5-2013 16:42:21	      9.35000	        2.925
29-5-2013 16:42:21	      9.36000	         2.94
29-5-2013 16:42:21	      9.37000	        2.995
29-5-2013 16:42:21	      9.38000	          3.2
29-5-2013 16:42:21	      9.39000	        2.555
29-5-2013 16:42:21	      9.40000	        2.945
29-5-2013 16:42:21	      9.41000	         2.81
29-5-2013 16:42:21	      9.42000	        2.905
29-5-2013 16:42:21	      9.43000	         2.92
29-5-2013 16:42:21	      9.44000	        2.495
29-5-2013 16:42:21	      9.45000	         3.02
29-5-2013 16:42:21	      9.46000	        2.765
29-5-2013 16:42:21	      9.47000	         2.64
29-5-2013 16:42:21	      9.48000	         3.29
29-5-2013 16:42:21	      9.49000	         2.75
29-5-2013 16:42:21	      9.50000	        2.795
29-5-2013 16:42:21	      9.51000	         2.98
29-5-2013 16:42:21	      9.52000	         2.38
29-5-2013 16:42:21	      9.53000	         3.09
29-5-2013 16:42:21	      9.54000	        2.875
29-5-2013 16:42:21	      9.55000	         2.54
29-5-2013 16:42:21	      9.56000	          2.9
29-5-2013 16:42:21	      9.57000	         2.67
29-5-2013 16:42:21	      9.58000	        2.585
29-5-2013 16:42:21	      9.59000	        2.755
29-5-2013 16:42:21	      9.60000	        2.655
29-5-2013 16:42:21	      9.61000	        3.115
29-5-2013 16:42:22	      9.62000	         2.47
29-5-2013 16:42:22	      9.63000	        2.775
29-5-2013 16:42:22	      9.64000	         2.75
29-5-2013 16:42:22	      9.65000	         2.52
29-5-2013 16:42:22	      9.66000	         2.69
29-5-2013 16:42:22	      9.67000	          2.3
29-5-2013 16:42:22	      9.68000	        2.705
29-5-2013 16:42:22	      9.69000	         2.48
29-5-2013 16:42:22	      9.70000	         2.74
29-5-2013 16:42:22	      9.71000	            3
29-5-2013 16:42:22	      9.72000	        2.215
29-5-2013 16:42:22	      9.73000	         2.98
29-5-2013 16:42:22	      9.74000	         2.61
29-5-2013 16:42:22	      9.75000	         2.65
29-5-2013 16:42:22	      9.76000	        2.805
29-5-2013 16:42:22	      9.77000	          2.1
29-5-2013 16:42:22	      9.78000	        2.585
29-5-2013 16:42:22	      9.79000	          2.4
29-5-2013 16:42:22	      9.80000	         2.49
29-5-2013 16:42:22	      9.81000	        2.885
29-5-2013 16:42:22	      9.82000	         2.46
29-5-2013 16:42:22	      9.83000	        2.545
29-5-2013 16:42:22	      9.84000	         2.54
29-5-2013 16:42:22	      9.85000	        2.595
29-5-2013 16:42:22	      9.86000	         2.75
29-5-2013 16:42:22	      9.87000	        2.435
29-5-2013 16:42:22	      9.88000	         2.47
29-5-2013 16:42:22	      9.89000	        2.855
29-5-2013 16:42:22	      9.90000	        2.435
29-5-2013 16:42:22	      9.91000	         2.32
29-5-2013 16:42:22	      9.92000	        2.355
29-5-2013 16:42:23	      9.93000	          2.2
29-5-2013 16:42:23	      9.94000	         2.66
29-5-2013 16:42:23	      9.95000	        2.505
29-5-2013 16:42:23	      9.96000	         2.25
29-5-2013 16:42:23	      9.97000	         2.59
29-5-2013 16:42:23	      9.98000	         2.37
29-5-2013 16:42:23	      9.99000	         2.32
29-5-2013 16:42:23	     10.00000	         2.45
