Zeit                    	USER1           
            4,92        	           2,615
            4,94        	            3,02
            4,96        	           3,145
            4,98        	            2,93
               5        	           2,865
            5,02        	           3,145
            5,04        	             3,2
            5,06        	            2,83
            5,08        	           2,805
             5,1        	            3,01
            5,12        	           3,155
            5,14        	            2,85
            5,16        	            3,05
            5,18        	           3,285
             5,2        	           3,035
            5,22        	            2,82
            5,24        	           3,025
            5,26        	            3,42
            5,28        	            3,03
             5,3        	            2,72
            5,32        	            2,97
            5,34        	           3,405
            5,36        	               3
            5,38        	           2,685
             5,4        	            3,15
            5,42        	           3,195
            5,44        	           2,965
            5,46        	           3,355
            5,48        	            3,23
             5,5        	            2,87
            5,52        	           3,575
            5,54        	            3,14
            5,56        	           3,165
            5,58        	            2,63
             5,6        	           3,155
            5,62        	           3,505
            5,64        	            3,03
            5,66        	            2,71
            5,68        	           3,225
             5,7        	            3,69
            5,72        	            3,03
            5,74        	            2,68
            5,76        	             3,2
            5,78        	            3,38
             5,8        	           3,165
            5,82        	           2,905
            5,84        	           3,205
            5,86        	           3,235
            5,88        	            2,99
             5,9        	           3,285
            5,92        	            3,19
            5,94        	            2,82
            5,96        	            3,15
            5,98        	           3,775
               6        	            3,16
            6,02        	            2,96
            6,04        	            3,28
            6,06        	           3,495
            6,08        	           3,285
             6,1        	            2,96
            6,12        	            3,32
            6,14        	            3,48
            6,16        	           3,115
            6,18        	            3,25
             6,2        	           3,705
            6,22        	           3,245
            6,24        	            3,13
            6,26        	           3,225
            6,28        	            3,72
             6,3        	           3,065
            6,32        	            3,25
            6,34        	            3,75
            6,36        	            3,58
            6,38        	            3,03
             6,4        	           3,465
            6,42        	           3,775
            6,44        	           3,515
            6,46        	            3,21
            6,48        	           3,495
             6,5        	           3,865
            6,52        	            3,58
            6,54        	            3,06
            6,56        	            3,63
            6,58        	            3,78
             6,6        	           3,335
            6,62        	            3,56
            6,64        	            4,02
            6,66        	            3,54
            6,68        	            3,17
             6,7        	            3,48
            6,72        	            3,85
            6,74        	           3,585
            6,76        	           3,225
            6,78        	            3,64
             6,8        	            3,81
            6,82        	           3,605
            6,84        	           3,375
            6,86        	           3,825
            6,88        	            3,85
             6,9        	           3,785
            6,92        	            3,46
            6,94        	            3,88
            6,96        	            3,69
            6,98        	           3,425
               7        	           3,635
            7,02        	           3,935
            7,04        	           3,255
            7,06        	            3,69
            7,08        	            3,79
             7,1        	           3,815
            7,12        	           3,285
            7,14        	            3,87
            7,16        	           3,865
            7,18        	            3,35
             7,2        	            3,86
            7,22        	           3,965
            7,24        	           3,725
            7,26        	            3,73
            7,28        	            4,27
             7,3        	           3,665
            7,32        	            3,63
            7,34        	            4,08
            7,36        	           3,825
            7,38        	           3,235
             7,4        	             3,9
            7,42        	             3,8
            7,44        	            3,29
            7,46        	           3,885
            7,48        	            3,98
             7,5        	           3,665
            7,52        	           3,805
            7,54        	           4,095
            7,56        	            3,92
            7,58        	            3,59
             7,6        	            4,13
            7,62        	           3,805
            7,64        	           3,765
            7,66        	            4,04
            7,68        	             3,7
             7,7        	           3,635
            7,72        	           3,865
            7,74        	            4,11
            7,76        	           3,545
            7,78        	           3,745
             7,8        	            4,27
            7,82        	           3,515
            7,84        	           3,905
            7,86        	            3,96
            7,88        	           3,645
             7,9        	            3,87
            7,92        	           4,075
            7,94        	           3,825
            7,96        	           3,745
            7,98        	           4,175
               8        	            3,87
            8,02        	            3,47
            8,04        	           4,155
            8,06        	           3,745
            8,08        	            3,33
             8,1        	            3,92
            8,12        	           4,115
            8,14        	             3,9
            8,16        	           3,905
            8,18        	            4,18
             8,2        	            3,89
            8,22        	            3,51
            8,24        	            3,83
            8,26        	           3,795
            8,28        	            3,46
             8,3        	            4,13
            8,32        	           3,745
            8,34        	            3,63
            8,36        	            3,97
            8,38        	           3,895
             8,4        	           3,515
            8,42        	            3,81
            8,44        	             4,1
            8,46        	           3,845
            8,48        	           3,815
             8,5        	            4,24
            8,52        	           3,685
            8,54        	           3,765
            8,56        	            4,31
            8,58        	            3,78
             8,6        	           3,415
            8,62        	            3,95
            8,64        	           3,955
            8,66        	            3,57
            8,68        	           3,835
             8,7        	           4,375
            8,72        	            3,79
            8,74        	            3,76
            8,76        	             4,1
            8,78        	            3,82
             8,8        	            3,62
            8,82        	            4,04
            8,84        	             3,7
            8,86        	           3,605
            8,88        	           3,965
             8,9        	            3,77
            8,92        	           3,455
            8,94        	            3,98
            8,96        	            4,15
            8,98        	            3,79
               9        	            3,68
            9,02        	            4,16
            9,04        	            3,79
            9,06        	            3,48
            9,08        	             4,1
             9,1        	            4,04
            9,12        	             3,3
            9,14        	            3,68
            9,16        	               4
            9,18        	           3,655
             9,2        	           3,635
            9,22        	           4,135
            9,24        	           3,835
            9,26        	           3,725
            9,28        	           4,205
             9,3        	            3,93
            9,32        	            3,57
            9,34        	           3,985
            9,36        	           3,875
            9,38        	            3,53
             9,4        	            3,89
            9,42        	            3,94
            9,44        	           3,635
            9,46        	           4,045
            9,48        	            4,03
             9,5        	            3,73
            9,52        	           4,075
            9,54        	           3,855
            9,56        	           3,415
            9,58        	            3,97
             9,6        	           3,785
            9,62        	           3,465
            9,64        	           3,885
            9,66        	           3,865
            9,68        	           3,665
             9,7        	           3,685
            9,72        	            4,18
            9,74        	           3,495
            9,76        	           3,725
            9,78        	            4,08
             9,8        	            3,43
            9,82        	           4,155
            9,84        	            3,93
            9,86        	           3,695
            9,88        	            4,25
             9,9        	           3,775
            9,92        	            3,82
            9,94        	            4,06
            9,96        	           3,485
            9,98        	           3,985
              10        	           3,755
           10,02        	            3,58
           10,04        	            3,72
           10,06        	            3,89
           10,08        	            3,46
            10,1        	           4,085
           10,12        	            3,96
           10,14        	            3,88
           10,16        	            3,91
           10,18        	           3,475
            10,2        	           3,925
           10,22        	           4,025
           10,24        	           3,595
           10,26        	             4,1
           10,28        	           3,905
            10,3        	            3,92
           10,32        	            4,16
           10,34        	            3,61
           10,36        	            3,63
           10,38        	           4,225
            10,4        	           3,725
           10,42        	           3,895
           10,44        	               4
           10,46        	            3,46
           10,48        	            3,91
            10,5        	            3,72
           10,52        	             3,6
           10,54        	            3,82
           10,56        	            3,92
           10,58        	            3,68
            10,6        	            4,41
           10,62        	             3,6
           10,64        	           4,005
           10,66        	           3,905
           10,68        	           3,415
            10,7        	            4,27
           10,72        	            3,73
           10,74        	           3,705
           10,76        	            4,16
           10,78        	           3,925
            10,8        	            3,66
           10,82        	            3,99
           10,84        	            3,99
           10,86        	            3,94
           10,88        	            4,11
            10,9        	           3,745
           10,92        	           4,295
           10,94        	           3,835
           10,96        	            3,72
           10,98        	           4,285
              11        	            3,62
           11,02        	            3,94
           11,04        	           3,835
           11,06        	           3,625
           11,08        	            3,97
            11,1        	            4,02
           11,12        	            3,84
           11,14        	           4,175
           11,16        	            3,87
           11,18        	           3,915
            11,2        	            4,09
           11,22        	            3,63
           11,24        	           3,905
           11,26        	           4,115
           11,28        	            3,58
            11,3        	           4,045
           11,32        	            3,85
           11,34        	            3,57
           11,36        	            4,15
           11,38        	           3,555
            11,4        	            4,08
           11,42        	            3,81
           11,44        	            3,65
           11,46        	            4,16
           11,48        	           3,825
            11,5        	            3,74
           11,52        	            4,18
           11,54        	            3,97
           11,56        	            3,86
           11,58        	            4,21
            11,6        	           3,805
           11,62        	            3,63
           11,64        	           4,245
           11,66        	           3,765
           11,68        	           3,765
            11,7        	            4,24
           11,72        	            3,63
           11,74        	           3,785
           11,76        	            3,99
           11,78        	           3,485
            11,8        	           4,035
           11,82        	           3,735
           11,84        	            3,92
           11,86        	            4,25
           11,88        	            3,84
            11,9        	            3,81
           11,92        	            4,37
           11,94        	           3,805
           11,96        	            3,73
           11,98        	           4,295
              12        	           3,445
           12,02        	            4,13
           12,04        	           3,805
           12,06        	           3,805
           12,08        	            4,17
            12,1        	            3,71
           12,12        	            3,91
           12,14        	           4,125
           12,16        	            3,61
           12,18        	            3,88
            12,2        	            3,76
           12,22        	           3,535
           12,24        	            4,28
           12,26        	            3,66
           12,28        	            3,52
            12,3        	            4,08
           12,32        	            3,84
           12,34        	           3,685
           12,36        	           4,185
           12,38        	            3,83
            12,4        	           3,785
           12,42        	            3,93
           12,44        	            3,52
           12,46        	           4,395
           12,48        	            3,52
            12,5        	           3,975
           12,52        	            3,67
           12,54        	           3,715
           12,56        	             4,3
           12,58        	            3,68
            12,6        	           3,915
           12,62        	            3,82
           12,64        	           3,685
           12,66        	           4,265
           12,68        	            3,87
            12,7        	            3,89
           12,72        	            4,03
           12,74        	            3,78
           12,76        	            4,12
           12,78        	           3,365
            12,8        	           3,865
           12,82        	           3,675
           12,84        	           3,665
           12,86        	            3,98
           12,88        	           3,475
            12,9        	           4,025
           12,92        	            3,75
           12,94        	            3,63
           12,96        	           4,195
           12,98        	            3,54
              13        	           4,045
           13,02        	           4,005
           13,04        	           3,645
           13,06        	            4,05
           13,08        	           3,265
            13,1        	           4,245
           13,12        	           3,685
           13,14        	           3,675
           13,16        	           4,095
           13,18        	            3,45
            13,2        	           4,045
           13,22        	             3,9
           13,24        	            3,79
           13,26        	            3,98
           13,28        	            3,47
            13,3        	           4,015
           13,32        	            3,87
           13,34        	            3,97
           13,36        	           4,075
           13,38        	           3,335
            13,4        	           4,185
           13,42        	            3,78
           13,44        	           3,825
           13,46        	           3,905
           13,48        	            3,79
            13,5        	           4,205
           13,52        	            3,44
           13,54        	            3,94
           13,56        	           3,865
           13,58        	            3,95
            13,6        	            4,07
           13,62        	            3,59
           13,64        	           4,375
           13,66        	            3,63
           13,68        	            3,76
            13,7        	            3,79
           13,72        	           3,715
           13,74        	            4,06
           13,76        	           3,525
           13,78        	            4,15
            13,8        	           3,715
           13,82        	            3,98
           13,84        	           3,835
           13,86        	           3,485
           13,88        	            4,06
            13,9        	           3,625
           13,92        	            3,92
           13,94        	            3,89
           13,96        	           3,515
           13,98        	            4,18
              14        	           3,575
           14,02        	           3,745
           14,04        	            3,75
           14,06        	            3,73
           14,08        	            3,91
            14,1        	            3,29
           14,12        	           4,145
           14,14        	            3,59
           14,16        	            3,99
           14,18        	            3,68
            14,2        	           3,545
           14,22        	            3,68
           14,24        	            3,45
           14,26        	            3,85
           14,28        	           3,705
            14,3        	            3,84
           14,32        	           4,105
           14,34        	            3,42
           14,36        	            3,56
           14,38        	           3,735
            14,4        	           3,985
           14,42        	             3,8
           14,44        	           4,165
           14,46        	            3,58
           14,48        	            3,79
            14,5        	           3,765
           14,52        	            3,73
           14,54        	           3,885
           14,56        	            3,67
           14,58        	            3,86
            14,6        	           3,815
           14,62        	            3,56
           14,64        	           4,115
           14,66        	           3,255
           14,68        	           3,935
            14,7        	           3,585
           14,72        	            3,82
           14,74        	           3,635
           14,76        	            3,62
           14,78        	            4,15
            14,8        	            3,37
           14,82        	            3,82
           14,84        	            3,75
           14,86        	           3,735
           14,88        	            4,13
            14,9        	            3,68
           14,92        	           3,835
           14,94        	            4,16
           14,96        	            3,65
           14,98        	             3,9
              15        	            3,85
           15,02        	           3,835
           15,04        	           3,735
           15,06        	            3,76
           15,08        	            3,87
            15,1        	           3,305
           15,12        	           4,235
           15,14        	            3,52
           15,16        	            3,63
           15,18        	             3,6
            15,2        	            3,64
           15,22        	           4,135
           15,24        	           3,415
           15,26        	           4,045
           15,28        	           3,795
            15,3        	           3,685
           15,32        	           3,855
           15,34        	            3,55
           15,36        	            4,16
           15,38        	           3,615
            15,4        	           4,185
           15,42        	           3,455
           15,44        	            4,05
           15,46        	             3,3
           15,48        	            3,79
            15,5        	            3,65
           15,52        	            3,75
           15,54        	           3,595
           15,56        	            3,96
           15,58        	            3,83
            15,6        	           3,795
           15,62        	           4,045
           15,64        	           3,605
           15,66        	            4,18
           15,68        	            3,48
            15,7        	            4,32
           15,72        	            3,87
           15,74        	           3,935
           15,76        	           3,745
           15,78        	            3,63
            15,8        	            4,03
           15,82        	           4,005
           15,84        	           3,875
           15,86        	            3,75
           15,88        	           4,025
            15,9        	            3,39
           15,92        	            4,32
           15,94        	            3,51
           15,96        	           3,775
           15,98        	           3,555
              16        	            3,71
           16,02        	             3,8
           16,04        	            3,91
           16,06        	           3,855
           16,08        	            3,53
            16,1        	            4,05
           16,12        	            3,46
           16,14        	           4,125
           16,16        	            3,41
           16,18        	            4,28
            16,2        	           3,545
           16,22        	           4,245
           16,24        	             3,7
           16,26        	           4,155
           16,28        	            3,53
            16,3        	           4,015
           16,32        	            3,76
           16,34        	           3,875
           16,36        	            3,81
           16,38        	           3,875
            16,4        	           4,245
           16,42        	            3,47
           16,44        	           4,215
           16,46        	           3,745
           16,48        	           3,745
            16,5        	            3,84
           16,52        	           3,885
           16,54        	            4,05
           16,56        	           3,695
           16,58        	            4,03
            16,6        	           3,585
           16,62        	            4,13
           16,64        	            3,35
           16,66        	            4,34
           16,68        	           3,575
            16,7        	            4,14
           16,72        	            3,99
           16,74        	           3,965
           16,76        	            3,74
           16,78        	            3,89
            16,8        	           3,995
           16,82        	           3,945
           16,84        	           4,175
           16,86        	           3,705
           16,88        	            4,14
            16,9        	           3,335
           16,92        	            4,33
           16,94        	           3,655
           16,96        	            3,86
           16,98        	            3,85
              17        	            3,78
           17,02        	            4,07
           17,04        	            3,98
           17,06        	           3,775
           17,08        	           3,495
            17,1        	             3,9
           17,12        	           3,495
           17,14        	           4,225
           17,16        	           3,485
           17,18        	           4,055
            17,2        	            3,88
           17,22        	            3,94
           17,24        	             3,8
           17,26        	            3,87
           17,28        	            3,84
            17,3        	           3,515
           17,32        	            4,36
           17,34        	           3,615
           17,36        	            4,05
           17,38        	            3,32
            17,4        	           3,945
           17,42        	           3,645
           17,44        	            4,04
           17,46        	           3,935
           17,48        	           3,715
            17,5        	            4,06
           17,52        	            3,51
           17,54        	            4,13
           17,56        	           3,415
           17,58        	            4,32
            17,6        	           3,375
           17,62        	            4,15
           17,64        	            3,68
           17,66        	            3,99
           17,68        	            3,81
            17,7        	            3,86
           17,72        	            3,79
           17,74        	           3,735
           17,76        	           4,035
           17,78        	             3,7
            17,8        	            4,23
           17,82        	            3,44
           17,84        	           4,325
           17,86        	            3,35
           17,88        	           4,285
            17,9        	            3,68
           17,92        	            3,79
           17,94        	            3,79
           17,96        	            3,87
           17,98        	            3,92
              18        	           3,825
           18,02        	           3,955
           18,04        	           3,595
           18,06        	            4,08
           18,08        	           3,535
            18,1        	            4,12
           18,12        	            3,35
           18,14        	           3,885
           18,16        	           3,405
           18,18        	            3,75
            18,2        	            3,94
           18,22        	            3,87
           18,24        	            3,84
           18,26        	            3,94
           18,28        	           3,815
            18,3        	            3,78
           18,32        	           3,865
           18,34        	           3,485
           18,36        	           4,045
           18,38        	            3,37
            18,4        	            4,01
           18,42        	           3,605
           18,44        	           3,915
           18,46        	            3,74
           18,48        	           3,825
            18,5        	            3,83
           18,52        	            3,66
           18,54        	            3,95
           18,56        	            3,45
           18,58        	            4,13
            18,6        	           3,495
           18,62        	            4,29
           18,64        	             3,6
           18,66        	            4,31
           18,68        	            3,67
            18,7        	            4,25
           18,72        	           3,285
           18,74        	             4,4
           18,76        	           3,485
           18,78        	           4,295
            18,8        	           3,365
           18,82        	            4,25
           18,84        	             3,8
           18,86        	           4,115
           18,88        	           3,825
            18,9        	            3,85
           18,92        	               4
           18,94        	            3,86
           18,96        	           3,675
           18,98        	            3,92
              19        	            3,71
           19,02        	            3,89
           19,04        	            3,77
           19,06        	            3,94
           19,08        	            3,88
            19,1        	           3,865
           19,12        	            3,76
           19,14        	           3,765
           19,16        	           3,785
           19,18        	           4,015
            19,2        	            4,06
           19,22        	           3,995
           19,24        	           4,015
           19,26        	           3,655
           19,28        	            3,86
            19,3        	            3,78
           19,32        	            3,81
           19,34        	            3,69
           19,36        	           4,005
           19,38        	           3,785
            19,4        	           3,795
           19,42        	            3,94
           19,44        	            3,63
           19,46        	           3,885
           19,48        	            3,59
            19,5        	             3,9
           19,52        	             3,9
           19,54        	            3,94
           19,56        	           3,505
           19,58        	            4,35
            19,6        	            3,58
           19,62        	            4,09
           19,64        	            3,59
           19,66        	            4,28
           19,68        	            3,51
            19,7        	            4,22
           19,72        	           3,485
           19,74        	           4,135
           19,76        	           3,425
           19,78        	            4,02
            19,8        	            3,47
           19,82        	           4,165
           19,84        	           3,605
           19,86        	            3,93
           19,88        	            3,58
            19,9        	            3,97
           19,92        	            3,83
           19,94        	           3,845
           19,96        	            3,37
           19,98        	           4,085
              20        	            3,26
           20,02        	           4,385
           20,04        	           3,865
           20,06        	             4,3
           20,08        	           3,555
            20,1        	           4,095
           20,12        	            3,56
           20,14        	            4,12
           20,16        	           3,565
           20,18        	            4,09
            20,2        	             3,7
           20,22        	           3,925
           20,24        	           4,015
           20,26        	            3,63
           20,28        	           3,915
            20,3        	            3,65
           20,32        	            3,83
           20,34        	           3,785
           20,36        	            3,77
           20,38        	            3,75
            20,4        	           3,895
           20,42        	            3,77
           20,44        	            3,81
           20,46        	            3,55
           20,48        	            4,03
            20,5        	             3,7
           20,52        	           4,365
           20,54        	            3,52
           20,56        	           4,185
           20,58        	           3,515
            20,6        	            4,22
           20,62        	            3,58
           20,64        	           4,065
           20,66        	            3,82
           20,68        	            3,91
            20,7        	           3,835
           20,72        	           3,955
           20,74        	            3,71
           20,76        	            3,99
           20,78        	           3,705
            20,8        	            3,85
           20,82        	            3,77
           20,84        	            4,02
           20,86        	           3,905
           20,88        	            3,67
            20,9        	           4,015
           20,92        	            3,71
           20,94        	           3,895
           20,96        	            3,81
           20,98        	           4,075
              21        	            3,43
           21,02        	           4,285
           21,04        	            3,69
           21,06        	            3,97
           21,08        	            3,85
            21,1        	           4,175
           21,12        	           3,695
           21,14        	           4,105
           21,16        	           3,505
           21,18        	           4,065
            21,2        	           3,775
           21,22        	           3,925
           21,24        	            3,48
           21,26        	           4,155
           21,28        	             3,6
            21,3        	            3,68
           21,32        	           3,995
           21,34        	           3,955
           21,36        	           3,845
           21,38        	            3,87
            21,4        	            3,79
           21,42        	            4,02
           21,44        	            3,96
           21,46        	           3,775
           21,48        	           3,835
            21,5        	            3,81
           21,52        	           3,705
           21,54        	           3,835
           21,56        	             4,1
           21,58        	           3,625
            21,6        	             4,1
           21,62        	            3,74
           21,64        	           3,885
           21,66        	            3,84
           21,68        	           3,805
            21,7        	            3,71
           21,72        	            3,85
           21,74        	            3,52
           21,76        	            4,02
           21,78        	            3,65
            21,8        	           4,345
           21,82        	           3,625
           21,84        	            4,06
           21,86        	            3,68
           21,88        	           3,975
            21,9        	            3,81
           21,92        	           3,815
           21,94        	            3,91
           21,96        	           3,805
           21,98        	            3,78
              22        	            3,79
           22,02        	             3,7
           22,04        	           3,985
           22,06        	           4,195
           22,08        	           3,555
            22,1        	            4,12
           22,12        	            3,57
           22,14        	           4,045
           22,16        	           3,635
           22,18        	           3,895
            22,2        	           3,625
           22,22        	            3,92
           22,24        	           3,805
           22,26        	            3,69
           22,28        	             4,2
            22,3        	            3,57
           22,32        	            4,07
           22,34        	            3,64
           22,36        	            4,03
           22,38        	            3,89
            22,4        	             3,8
           22,42        	            3,89
           22,44        	           3,465
           22,46        	            4,18
           22,48        	            3,63
            22,5        	           3,825
           22,52        	            3,84
           22,54        	             3,8
           22,56        	            3,84
           22,58        	           3,695
            22,6        	            3,99
           22,62        	            3,36
           22,64        	            4,32
           22,66        	            3,64
           22,68        	           3,845
            22,7        	            3,82
           22,72        	            3,46
           22,74        	           4,155
           22,76        	            3,73
           22,78        	           3,905
            22,8        	           3,805
           22,82        	            3,95
           22,84        	            3,83
           22,86        	            3,48
           22,88        	             4,4
            22,9        	           3,715
           22,92        	            4,36
           22,94        	           3,665
           22,96        	           4,015
           22,98        	            3,82
              23        	            3,95
           23,02        	            3,92
           23,04        	            3,62
           23,06        	           4,215
           23,08        	            3,33
            23,1        	            4,34
           23,12        	             3,8
           23,14        	           3,805
           23,16        	           3,595
           23,18        	           3,795
            23,2        	           3,865
           23,22        	           3,725
           23,24        	            4,09
           23,26        	            3,42
           23,28        	           4,215
            23,3        	            3,54
           23,32        	           4,035
           23,34        	           3,665
           23,36        	            3,97
           23,38        	           3,345
            23,4        	            3,71
           23,42        	            3,87
           23,44        	           3,375
           23,46        	           3,855
           23,48        	            3,75
            23,5        	            3,85
           23,52        	           4,045
           23,54        	           3,615
           23,56        	            4,04
           23,58        	            3,56
            23,6        	            3,74
           23,62        	            3,97
           23,64        	            3,72
           23,66        	           4,365
           23,68        	           3,755
            23,7        	            3,92
           23,72        	           3,965
           23,74        	            3,45
           23,76        	           4,155
           23,78        	            3,71
            23,8        	            3,83
           23,82        	            4,05
           23,84        	            3,42
           23,86        	           3,765
           23,88        	            3,64
            23,9        	           3,875
           23,92        	           4,205
           23,94        	           3,635
           23,96        	           4,015
           23,98        	           3,815
              24        	            3,79
           24,02        	            3,45
           24,04        	            3,95
           24,06        	           3,735
           24,08        	            4,32
            24,1        	           3,925
           24,12        	           3,725
           24,14        	           3,765
           24,16        	           3,495
           24,18        	            3,79
            24,2        	            4,03
           24,22        	            4,24
           24,24        	            3,62
           24,26        	            3,55
           24,28        	            3,59
            24,3        	           3,805
           24,32        	            4,34
           24,34        	            3,98
           24,36        	           3,875
           24,38        	            3,88
            24,4        	            3,52
           24,42        	           3,895
           24,44        	            4,03
           24,46        	            3,89
           24,48        	            3,72
            24,5        	            3,68
           24,52        	            3,65
           24,54        	           3,705
           24,56        	            4,22
           24,58        	             3,9
            24,6        	           3,825
           24,62        	            3,44
           24,64        	           3,765
           24,66        	             3,7
           24,68        	           4,155
            24,7        	           3,955
           24,72        	           3,645
           24,74        	            3,81
           24,76        	            3,96
           24,78        	           4,205
            24,8        	           3,895
           24,82        	           3,525
           24,84        	            3,55
           24,86        	            3,74
           24,88        	           3,985
            24,9        	            4,38
           24,92        	            3,66
           24,94        	            3,76
           24,96        	            3,64
           24,98        	           3,805
              25        	           4,105
           25,02        	           3,965
           25,04        	            3,76
           25,06        	            3,45
           25,08        	            3,67
            25,1        	           3,915
           25,12        	           4,305
           25,14        	            3,81
           25,16        	            3,91
           25,18        	           3,465
            25,2        	           3,645
           25,22        	            3,95
           25,24        	           4,185
           25,26        	               4
           25,28        	            3,89
            25,3        	           3,355
           25,32        	           3,865
           25,34        	           4,145
           25,36        	           4,035
           25,38        	             3,6
            25,4        	            3,59
           25,42        	            3,95
           25,44        	             4,1
           25,46        	            3,78
           25,48        	           3,625
            25,5        	            3,95
