Zeit                    ,USER1           
            5.32        ,            3.57
            5.34        ,            4.35
            5.36        ,           4.675
            5.38        ,           3.965
             5.4        ,            3.54
            5.42        ,            4.43
            5.44        ,           4.735
            5.46        ,            4.44
            5.48        ,            4.48
             5.5        ,            3.67
            5.52        ,            4.28
            5.54        ,            4.74
            5.56        ,            4.72
            5.58        ,            3.93
             5.6        ,            3.51
            5.62        ,           4.255
            5.64        ,            4.65
            5.66        ,           3.915
            5.68        ,            3.55
             5.7        ,           4.325
            5.72        ,           4.675
            5.74        ,           3.965
            5.76        ,           3.765
            5.78        ,           4.395
             5.8        ,           4.515
            5.82        ,            4.01
            5.84        ,           3.805
            5.86        ,           4.445
            5.88        ,           3.795
             5.9        ,           3.945
            5.92        ,            4.75
            5.94        ,           4.185
            5.96        ,           3.535
            5.98        ,           4.145
               6        ,            4.69
            6.02        ,           4.165
            6.04        ,           3.525
            6.06        ,           4.235
            6.08        ,            4.79
             6.1        ,            3.87
            6.12        ,           3.995
            6.14        ,            4.74
            6.16        ,           4.065
            6.18        ,           3.585
             6.2        ,           4.215
            6.22        ,            4.73
            6.24        ,               4
            6.26        ,            3.68
            6.28        ,           4.435
             6.3        ,            4.18
            6.32        ,             3.6
            6.34        ,           4.045
            6.36        ,            4.79
            6.38        ,            3.95
             6.4        ,            3.78
            6.42        ,           4.245
            6.44        ,           4.595
            6.46        ,            3.85
            6.48        ,           3.705
             6.5        ,           4.375
            6.52        ,            4.55
            6.54        ,            3.89
            6.56        ,            3.87
            6.58        ,           4.425
             6.6        ,            4.28
            6.62        ,            3.66
            6.64        ,            4.27
            6.66        ,            4.75
            6.68        ,           4.095
             6.7        ,           3.615
            6.72        ,            4.45
            6.74        ,             4.5
            6.76        ,            3.91
            6.78        ,            3.65
             6.8        ,           4.305
            6.82        ,             4.7
            6.84        ,           3.945
            6.86        ,            3.61
            6.88        ,            4.31
             6.9        ,            4.71
            6.92        ,           3.915
            6.94        ,            4.04
            6.96        ,            4.76
            6.98        ,           3.965
               7        ,           3.895
            7.02        ,            4.55
            7.04        ,           4.025
            7.06        ,            3.45
            7.08        ,           4.435
             7.1        ,           4.455
            7.12        ,           3.915
            7.14        ,           3.965
            7.16        ,           4.435
            7.18        ,            4.09
             7.2        ,            3.52
            7.22        ,            4.33
            7.24        ,            4.29
            7.26        ,            3.53
            7.28        ,            4.13
             7.3        ,           4.735
            7.32        ,           3.905
            7.34        ,            4.09
            7.36        ,            4.77
            7.38        ,            3.99
             7.4        ,           3.715
            7.42        ,           4.755
            7.44        ,           4.045
            7.46        ,            3.52
            7.48        ,           4.355
             7.5        ,           4.505
            7.52        ,            3.85
            7.54        ,            4.05
            7.56        ,           4.795
            7.58        ,            3.92
             7.6        ,           4.345
            7.62        ,            4.56
            7.64        ,           3.565
            7.66        ,           4.265
            7.68        ,           4.825
             7.7        ,           3.855
            7.72        ,            3.93
            7.74        ,            4.65
            7.76        ,           4.015
            7.78        ,           3.765
             7.8        ,            4.37
            7.82        ,            3.99
            7.84        ,             3.6
            7.86        ,           4.485
            7.88        ,           4.015
             7.9        ,           3.535
            7.92        ,           4.405
            7.94        ,            4.25
            7.96        ,           3.495
            7.98        ,            4.24
               8        ,            4.62
            8.02        ,           3.825
            8.04        ,           4.045
            8.06        ,            4.73
            8.08        ,           4.045
             8.1        ,            3.65
            8.12        ,           4.415
            8.14        ,            4.33
            8.16        ,            3.59
            8.18        ,           4.225
             8.2        ,           4.765
            8.22        ,           3.925
            8.24        ,           3.995
            8.26        ,            4.75
            8.28        ,            3.95
             8.3        ,            3.87
            8.32        ,            4.71
            8.34        ,           3.905
            8.36        ,            3.98
            8.38        ,           4.765
             8.4        ,           3.935
            8.42        ,           3.485
            8.44        ,           4.455
            8.46        ,           4.245
            8.48        ,            3.53
             8.5        ,            4.25
            8.52        ,           4.745
            8.54        ,             3.8
            8.56        ,            4.13
            8.58        ,            4.78
             8.6        ,               4
            8.62        ,            3.49
            8.64        ,           4.495
            8.66        ,           4.045
            8.68        ,             3.5
             8.7        ,           4.265
            8.72        ,            4.43
            8.74        ,            3.42
            8.76        ,           4.355
            8.78        ,           4.755
             8.8        ,            3.86
            8.82        ,            4.11
            8.84        ,            4.72
            8.86        ,            3.99
            8.88        ,           3.865
             8.9        ,           4.685
            8.92        ,            4.03
            8.94        ,            3.45
            8.96        ,           4.305
            8.98        ,            4.55
               9        ,           3.885
            9.02        ,            4.01
            9.04        ,           4.685
            9.06        ,            3.95
            9.08        ,           3.835
             9.1        ,             4.8
            9.12        ,            3.96
            9.14        ,             3.5
            9.16        ,            4.32
            9.18        ,            4.26
             9.2        ,           3.485
