Zeit                    ,USER1           
            2.66        ,            2.39
            2.67        ,           1.975
            2.68        ,            2.64
            2.69        ,           2.085
             2.7        ,            2.24
            2.71        ,           2.605
            2.72        ,           2.255
            2.73        ,            1.79
            2.74        ,            2.31
            2.75        ,           2.755
            2.76        ,           2.235
            2.77        ,           1.945
            2.78        ,           2.355
            2.79        ,            2.84
             2.8        ,            2.25
            2.81        ,            2.25
            2.82        ,           2.255
            2.83        ,           2.135
            2.84        ,           2.435
            2.85        ,           2.335
            2.86        ,            1.93
            2.87        ,            2.34
            2.88        ,            2.25
            2.89        ,           1.835
             2.9        ,            2.25
            2.91        ,            2.66
            2.92        ,           2.215
            2.93        ,            1.81
            2.94        ,            2.21
            2.95        ,            2.41
            2.96        ,            2.24
            2.97        ,            1.98
            2.98        ,            2.12
            2.99        ,           2.105
               3        ,           2.155
            3.01        ,            2.09
            3.02        ,           2.295
            3.03        ,           2.135
            3.04        ,            1.73
            3.05        ,            2.09
            3.06        ,           1.995
            3.07        ,            2.55
            3.08        ,            2.13
            3.09        ,           1.895
             3.1        ,             1.5
            3.11        ,           2.075
            3.12        ,            2.02
            3.13        ,            1.77
            3.14        ,            1.91
            3.15        ,           2.305
            3.16        ,           2.125
            3.17        ,           1.915
            3.18        ,            1.94
            3.19        ,            1.97
             3.2        ,           1.855
            3.21        ,            2.06
            3.22        ,           1.445
            3.23        ,            1.79
            3.24        ,           1.905
            3.25        ,            1.61
            3.26        ,           1.695
            3.27        ,             1.7
            3.28        ,           1.605
            3.29        ,           2.025
             3.3        ,            1.94
            3.31        ,           1.495
            3.32        ,            1.63
            3.33        ,           2.005
            3.34        ,            1.54
            3.35        ,            1.51
            3.36        ,           2.235
            3.37        ,            1.51
            3.38        ,           1.645
            3.39        ,             2.2
             3.4        ,           1.605
            3.41        ,           1.445
            3.42        ,           1.805
            3.43        ,           1.685
            3.44        ,            1.24
            3.45        ,           1.815
            3.46        ,            1.61
            3.47        ,           1.115
            3.48        ,           1.495
            3.49        ,             1.7
             3.5        ,             1.4
            3.51        ,           1.655
            3.52        ,           1.875
            3.53        ,           1.555
            3.54        ,           1.385
            3.55        ,            1.67
            3.56        ,            1.24
            3.57        ,           1.195
            3.58        ,            1.74
            3.59        ,           1.335
             3.6        ,             1.3
            3.61        ,            1.57
            3.62        ,           1.315
            3.63        ,           0.945
            3.64        ,           1.515
            3.65        ,           1.235
            3.66        ,            1.09
            3.67        ,           1.435
            3.68        ,           1.345
            3.69        ,           0.975
             3.7        ,           1.335
            3.71        ,           1.645
            3.72        ,           1.135
            3.73        ,           1.115
            3.74        ,            1.46
            3.75        ,           1.215
            3.76        ,           0.885
            3.77        ,           1.535
            3.78        ,            1.09
            3.79        ,            0.88
             3.8        ,           1.355
            3.81        ,            1.33
            3.82        ,            0.59
            3.83        ,           1.325
            3.84        ,           1.115
            3.85        ,           0.525
            3.86        ,           1.235
            3.87        ,            1.34
            3.88        ,            0.96
            3.89        ,           1.065
             3.9        ,            1.32
            3.91        ,           1.005
            3.92        ,           1.005
            3.93        ,            1.24
            3.94        ,           0.995
            3.95        ,           0.765
            3.96        ,            1.17
            3.97        ,            1.04
            3.98        ,            0.58
            3.99        ,           1.205
               4        ,            0.88
            4.01        ,            0.62
            4.02        ,            1.19
            4.03        ,            0.96
            4.04        ,            0.62
            4.05        ,            0.98
            4.06        ,            1.03
            4.07        ,           0.795
            4.08        ,            0.87
            4.09        ,            1.31
             4.1        ,           0.745
            4.11        ,           1.205
            4.12        ,           1.255
            4.13        ,            0.54
            4.14        ,           0.945
            4.15        ,           1.125
            4.16        ,           0.655
            4.17        ,           1.015
            4.18        ,            2.14
            4.19        ,             6.2
             4.2        ,            6.05
            4.21        ,            6.44
            4.22        ,           6.005
            4.23        ,            5.98
