Zeit                    	USER1           
            1,73        	           1,905
            1,74        	           1,545
            1,75        	            2,43
            1,76        	           1,115
            1,77        	           1,995
            1,78        	            1,86
            1,79        	           1,395
             1,8        	           2,255
            1,81        	            1,65
            1,82        	            1,57
            1,83        	            2,37
            1,84        	           1,255
            1,85        	            1,91
            1,86        	            1,83
            1,87        	            1,46
            1,88        	           2,365
            1,89        	            1,62
             1,9        	            1,57
            1,91        	           2,105
            1,92        	           1,275
            1,93        	            1,79
            1,94        	            2,07
            1,95        	            1,17
            1,96        	            1,92
            1,97        	            1,91
            1,98        	             1,5
            1,99        	            2,38
               2        	            1,23
            2,01        	           1,925
            2,02        	             1,9
            2,03        	           1,505
            2,04        	           2,355
            2,05        	           1,215
            2,06        	            1,75
            2,07        	            2,06
            2,08        	            1,09
            2,09        	            2,03
             2,1        	           1,865
            2,11        	           1,345
            2,12        	           2,375
            2,13        	           1,625
            2,14        	           1,635
            2,15        	            2,02
            2,16        	            1,15
            2,17        	            1,76
            2,18        	            2,02
            2,19        	           1,165
             2,2        	            2,07
            2,21        	            1,63
            2,22        	            1,57
            2,23        	           2,035
            2,24        	           1,055
            2,25        	           2,395
            2,26        	             1,9
            2,27        	            1,56
            2,28        	            2,31
            2,29        	           1,825
             2,3        	           2,365
            2,31        	            1,76
            2,32        	            1,15
            2,33        	           1,975
            2,34        	            2,29
            2,35        	            1,57
            2,36        	            1,43
            2,37        	           2,175
            2,38        	           1,905
            2,39        	           1,375
             2,4        	            1,63
            2,41        	            1,52
            2,42        	            1,53
            2,43        	            2,13
            2,44        	           2,015
            2,45        	            1,39
            2,46        	           2,005
            2,47        	           2,085
            2,48        	            1,51
            2,49        	           1,425
             2,5        	           2,025
            2,51        	            1,92
            2,52        	           1,385
            2,53        	            1,63
            2,54        	            2,09
            2,55        	           1,925
            2,56        	            1,17
            2,57        	           1,805
            2,58        	            2,36
            2,59        	           1,765
             2,6        	           1,145
            2,61        	           1,645
            2,62        	           2,425
            2,63        	            1,54
            2,64        	           1,125
            2,65        	            1,99
            2,66        	           2,345
            2,67        	            1,52
            2,68        	           1,395
            2,69        	            2,02
             2,7        	           1,935
            2,71        	            1,18
            2,72        	           1,905
            2,73        	            2,38
            2,74        	            1,65
            2,75        	            1,15
            2,76        	           1,975
            2,77        	           2,325
            2,78        	           1,575
            2,79        	            1,21
             2,8        	            1,87
            2,81        	            1,99
            2,82        	            1,54
            2,83        	           1,095
            2,84        	           2,105
            2,85        	            1,92
            2,86        	           1,455
            2,87        	           1,805
            2,88        	            2,38
            2,89        	            1,65
             2,9        	           1,145
            2,91        	           1,965
            2,92        	            2,33
            2,93        	            1,57
            2,94        	            1,42
            2,95        	           2,025
            2,96        	            1,93
            2,97        	           1,455
            2,98        	           1,605
            2,99        	           2,115
               3        	            2,22
            3,01        	            1,35
            3,02        	             1,7
            3,03        	           2,275
            3,04        	            1,66
            3,05        	           1,145
            3,06        	            1,96
            3,07        	           1,935
            3,08        	           1,185
            3,09        	           1,885
             3,1        	           2,375
            3,11        	            1,66
            3,12        	           1,385
            3,13        	           2,025
            3,14        	            2,12
            3,15        	           1,485
            3,16        	            1,89
            3,17        	            2,41
            3,18        	            1,52
            3,19        	             1,5
             3,2        	            1,99
            3,21        	            1,71
            3,22        	           1,425
            3,23        	           2,075
            3,24        	           1,795
            3,25        	            1,15
            3,26        	           1,965
            3,27        	            1,94
            3,28        	            1,19
            3,29        	            1,88
             3,3        	            2,37
            3,31        	           1,525
            3,32        	           1,585
            3,33        	            2,34
            3,34        	           1,655
            3,35        	           1,165
            3,36        	            1,97
            3,37        	            1,88
            3,38        	           1,085
            3,39        	            1,97
             3,4        	           2,045
            3,41        	            1,18
            3,42        	           1,995
            3,43        	            1,95
            3,44        	             1,2
            3,45        	           1,865
            3,46        	            2,37
            3,47        	             1,5
            3,48        	            1,72
            3,49        	            2,38
             3,5        	            1,54
            3,51        	            1,57
            3,52        	           2,375
            3,53        	             1,6
            3,54        	            1,37
            3,55        	            2,04
            3,56        	           1,795
            3,57        	           1,215
            3,58        	           1,845
            3,59        	            2,25
             3,6        	            1,52
            3,61        	            1,87
            3,62        	           2,375
            3,63        	           1,545
            3,64        	           1,565
            3,65        	            2,33
            3,66        	            1,68
            3,67        	            1,32
            3,68        	            2,02
            3,69        	           1,715
             3,7        	            1,16
            3,71        	            1,94
            3,72        	           1,995
            3,73        	           1,225
            3,74        	           1,905
            3,75        	           2,275
            3,76        	           1,575
            3,77        	           1,925
            3,78        	            2,19
            3,79        	           1,515
             3,8        	           1,685
            3,81        	            2,37
            3,82        	            1,55
            3,83        	           1,555
            3,84        	           2,375
            3,85        	           1,625
            3,86        	           1,685
            3,87        	           2,025
            3,88        	           1,155
            3,89        	            1,92
             3,9        	            2,04
            3,91        	           1,155
            3,92        	            2,02
            3,93        	             2,1
            3,94        	             1,6
            3,95        	            1,66
            3,96        	           2,425
            3,97        	            1,51
            3,98        	            1,52
            3,99        	           2,255
               4        	           1,625
            4,01        	           1,275
            4,02        	           2,025
            4,03        	            1,89
            4,04        	            1,16
            4,05        	           1,975
            4,06        	           2,235
            4,07        	           1,165
            4,08        	            1,97
            4,09        	            2,05
             4,1        	           1,295
            4,11        	            1,53
            4,12        	            2,48
            4,13        	           1,475
            4,14        	           1,745
            4,15        	            2,29
            4,16        	            1,16
            4,17        	           1,825
            4,18        	            2,38
            4,19        	           1,505
             4,2        	           1,825
            4,21        	            2,38
            4,22        	            1,51
            4,23        	           1,825
            4,24        	            2,05
            4,25        	           1,415
            4,26        	             1,9
            4,27        	           1,945
            4,28        	            1,17
            4,29        	            1,92
             4,3        	            1,86
            4,31        	            1,03
            4,32        	            2,14
            4,33        	           1,655
            4,34        	            1,42
            4,35        	            2,34
            4,36        	            1,51
            4,37        	            1,63
            4,38        	           2,325
            4,39        	            1,46
             4,4        	             1,9
            4,41        	           2,095
            4,42        	           1,195
            4,43        	           1,965
            4,44        	           1,575
            4,45        	           1,755
            4,46        	           2,375
            4,47        	            1,21
            4,48        	           2,085
            4,49        	           1,645
             4,5        	            1,55
            4,51        	            2,47
            4,52        	            1,19
            4,53        	            2,01
            4,54        	            1,84
            4,55        	           1,425
            4,56        	            2,38
            4,57        	            1,58
            4,58        	           1,595
            4,59        	            2,38
             4,6        	             1,5
            4,61        	           1,965
            4,62        	            1,94
            4,63        	           1,155
            4,64        	           2,335
            4,65        	            1,48
            4,66        	            1,63
            4,67        	           2,235
            4,68        	            1,18
            4,69        	           1,885
             4,7        	           1,915
            4,71        	            1,15
            4,72        	            2,35
            4,73        	           1,585
            4,74        	             1,6
            4,75        	           2,375
            4,76        	            1,19
            4,77        	            2,01
            4,78        	             1,7
            4,79        	            1,36
             4,8        	           2,365
            4,81        	            1,51
            4,82        	            1,94
            4,83        	            1,91
            4,84        	           1,165
            4,85        	           2,095
            4,86        	            1,74
            4,87        	             1,2
            4,88        	           2,065
            4,89        	            1,87
             4,9        	            1,15
            4,91        	           2,025
            4,92        	            1,59
            4,93        	           1,545
            4,94        	           2,375
            4,95        	            1,51
            4,96        	           1,935
            4,97        	           1,715
            4,98        	           1,345
            4,99        	           2,365
               5        	            1,55
            5,01        	           1,675
            5,02        	           2,185
            5,03        	            1,11
            5,04        	           2,055
            5,05        	            1,72
            5,06        	            1,53
            5,07        	            2,37
            5,08        	            1,22
            5,09        	            1,92
             5,1        	           2,175
            5,11        	            1,21
            5,12        	           1,935
            5,13        	           1,995
            5,14        	           1,155
            5,15        	           1,985
            5,16        	             1,7
            5,17        	            1,33
            5,18        	            2,27
            5,19        	            1,52
             5,2        	           1,725
            5,21        	            2,34
            5,22        	           1,275
            5,23        	            2,05
            5,24        	           1,885
            5,25        	           1,165
            5,26        	            2,02
            5,27        	            1,63
            5,28        	           1,535
            5,29        	           2,365
             5,3        	            1,29
            5,31        	           1,975
            5,32        	            1,73
            5,33        	            1,26
            5,34        	            2,03
            5,35        	           1,695
            5,36        	           1,275
            5,37        	            2,34
            5,38        	            1,73
            5,39        	            2,35
             5,4        	           1,505
            5,41        	           1,835
            5,42        	           2,055
            5,43        	            1,16
            5,44        	           2,035
            5,45        	            1,71
            5,46        	            1,22
            5,47        	           2,355
            5,48        	            1,51
            5,49        	            1,83
             5,5        	           2,025
            5,51        	           1,155
            5,52        	           1,975
            5,53        	             1,7
            5,54        	           1,375
            5,55        	           2,285
            5,56        	            1,47
            5,57        	            1,85
            5,58        	           2,115
            5,59        	            1,15
             5,6        	            2,08
            5,61        	            1,57
            5,62        	           1,635
            5,63        	           2,375
            5,64        	           1,445
            5,65        	            1,97
            5,66        	            1,94
            5,67        	           1,615
            5,68        	            2,12
            5,69        	           1,175
             5,7        	           1,965
            5,71        	           1,965
            5,72        	            1,03
            5,73        	            2,05
            5,74        	           1,585
            5,75        	           1,625
            5,76        	            2,11
            5,77        	            1,18
            5,78        	           1,955
            5,79        	           1,775
             5,8        	            1,18
            5,81        	            2,07
            5,82        	            1,65
            5,83        	            1,38
            5,84        	            2,38
            5,85        	            1,45
            5,86        	            1,78
            5,87        	           1,935
            5,88        	            1,19
            5,89        	            2,34
             5,9        	            1,59
            5,91        	            1,59
            5,92        	           1,985
            5,93        	             1,2
            5,94        	            2,34
            5,95        	           1,195
            5,96        	            2,01
            5,97        	            1,53
            5,98        	            1,88
            5,99        	           1,815
               6        	            1,37
            6,01        	           2,375
            6,02        	             1,5
            6,03        	            1,87
            6,04        	           1,945
            6,05        	            1,38
            6,06        	            2,38
            6,07        	             1,3
            6,08        	            2,09
            6,09        	            1,66
             6,1        	            1,81
            6,11        	           1,945
            6,12        	             1,4
            6,13        	            2,38
            6,14        	            1,53
            6,15        	           1,865
            6,16        	            1,67
            6,17        	           1,605
            6,18        	            2,38
            6,19        	           1,185
             6,2        	               2
            6,21        	           1,535
            6,22        	            1,73
            6,23        	            1,97
            6,24        	             1,4
            6,25        	            2,28
            6,26        	            1,23
            6,27        	               2
            6,28        	            1,61
            6,29        	           1,895
             6,3        	            1,95
            6,31        	           1,155
            6,32        	            2,37
            6,33        	            1,51
            6,34        	            1,95
            6,35        	           1,845
            6,36        	            1,86
            6,37        	            1,97
            6,38        	           1,145
            6,39        	           2,325
             6,4        	           1,545
            6,41        	            1,87
            6,42        	           1,835
            6,43        	           1,245
            6,44        	           2,235
            6,45        	            1,45
            6,46        	            1,92
            6,47        	           1,565
            6,48        	           1,545
            6,49        	           2,365
             6,5        	            1,51
            6,51        	           1,995
            6,52        	           1,675
            6,53        	            1,54
            6,54        	            2,38
            6,55        	             1,2
            6,56        	            2,03
            6,57        	            1,54
            6,58        	            1,85
            6,59        	            1,86
             6,6        	           1,315
            6,61        	            2,47
            6,62        	            1,52
            6,63        	            1,82
            6,64        	           1,575
            6,65        	            1,49
            6,66        	           2,375
            6,67        	           1,155
            6,68        	            2,17
            6,69        	           1,155
             6,7        	           2,025
            6,71        	           1,605
            6,72        	            1,87
            6,73        	               2
            6,74        	            1,37
            6,75        	           2,375
            6,76        	           1,155
            6,77        	            2,31
            6,78        	            1,61
            6,79        	           1,955
             6,8        	               2
            6,81        	           1,065
            6,82        	            2,25
            6,83        	           1,405
            6,84        	           1,995
            6,85        	            1,72
            6,86        	           1,535
            6,87        	           1,865
            6,88        	            1,55
            6,89        	           2,375
             6,9        	            1,21
            6,91        	            1,94
            6,92        	            1,88
            6,93        	            1,34
            6,94        	           2,375
            6,95        	           1,515
            6,96        	            2,12
            6,97        	           1,655
            6,98        	            2,08
            6,99        	            1,52
               7        	            1,76
            7,01        	           1,995
            7,02        	           1,315
            7,03        	           2,365
            7,04        	           1,515
            7,05        	            1,99
            7,06        	           1,615
            7,07        	            1,99
            7,08        	            1,71
            7,09        	            1,66
             7,1        	            2,01
            7,11        	            1,16
            7,12        	           2,305
            7,13        	           1,235
            7,14        	            2,17
            7,15        	            1,65
            7,16        	           1,965
            7,17        	           1,785
            7,18        	           1,645
            7,19        	           2,375
             7,2        	           1,245
            7,21        	            1,99
            7,22        	            1,71
            7,23        	           1,505
            7,24        	             2,2
            7,25        	            1,15
            7,26        	            2,02
            7,27        	            1,24
            7,28        	            2,28
            7,29        	            1,55
             7,3        	            1,83
            7,31        	           1,715
            7,32        	           1,565
            7,33        	            2,33
            7,34        	            1,34
            7,35        	             2,1
            7,36        	            1,61
            7,37        	           1,935
            7,38        	            1,66
            7,39        	           1,825
             7,4        	            1,99
            7,41        	           1,155
            7,42        	            2,37
            7,43        	            1,51
            7,44        	           1,985
            7,45        	           1,725
            7,46        	            1,51
            7,47        	           1,875
            7,48        	            1,66
            7,49        	           1,985
             7,5        	            1,42
            7,51        	           2,425
            7,52        	            1,26
            7,53        	           2,215
            7,54        	           1,505
            7,55        	           1,925
            7,56        	            1,62
            7,57        	            1,83
            7,58        	            1,88
            7,59        	            1,53
             7,6        	           2,235
            7,61        	            1,16
            7,62        	           2,375
            7,63        	            1,15
            7,64        	           2,245
            7,65        	           1,515
            7,66        	            1,98
            7,67        	            1,45
            7,68        	           1,855
            7,69        	            1,73
             7,7        	           1,625
            7,71        	            2,01
            7,72        	            1,31
            7,73        	            2,37
            7,74        	            1,15
            7,75        	           2,305
            7,76        	           1,155
            7,77        	            2,31
            7,78        	            1,21
            7,79        	            2,02
             7,8        	           1,555
            7,81        	            1,93
            7,82        	            1,72
            7,83        	           1,655
            7,84        	            2,11
            7,85        	            1,35
            7,86        	            2,47
            7,87        	           1,595
            7,88        	           2,085
            7,89        	           1,345
             7,9        	            2,38
            7,91        	            1,15
            7,92        	            2,37
            7,93        	            1,52
            7,94        	           2,005
            7,95        	           1,525
            7,96        	            1,98
            7,97        	           1,665
            7,98        	            2,02
            7,99        	           1,295
               8        	            2,37
            8,01        	           1,155
            8,02        	           2,435
            8,03        	            1,25
            8,04        	            2,34
            8,05        	           1,445
            8,06        	           2,115
            8,07        	           1,225
            8,08        	           2,315
            8,09        	            1,52
             8,1        	            1,99
            8,11        	            1,55
            8,12        	            1,93
            8,13        	           1,705
            8,14        	           1,675
            8,15        	           1,995
            8,16        	            1,33
            8,17        	            2,01
            8,18        	           1,535
            8,19        	            2,12
             8,2        	            1,07
            8,21        	            2,28
            8,22        	           1,065
            8,23        	            2,42
            8,24        	           1,515
            8,25        	            1,99
            8,26        	             1,6
            8,27        	           2,025
            8,28        	           1,545
            8,29        	           1,925
             8,3        	           1,595
            8,31        	            1,86
            8,32        	            1,87
            8,33        	            1,68
            8,34        	            1,97
            8,35        	           1,355
            8,36        	            2,38
            8,37        	            1,59
            8,38        	            2,29
            8,39        	            1,25
             8,4        	            2,49
            8,41        	           1,155
            8,42        	            2,32
            8,43        	            1,51
            8,44        	           1,995
            8,45        	            1,59
            8,46        	           1,935
            8,47        	            1,51
            8,48        	            2,02
            8,49        	           1,595
             8,5        	            1,84
            8,51        	            1,85
            8,52        	           1,555
            8,53        	           2,155
            8,54        	           1,185
            8,55        	            2,49
            8,56        	           1,435
            8,57        	           2,085
            8,58        	            1,25
            8,59        	           2,375
             8,6        	            1,15
            8,61        	            2,33
            8,62        	           1,195
            8,63        	           2,035
            8,64        	           1,535
            8,65        	            1,94
            8,66        	           1,695
            8,67        	            1,95
            8,68        	             1,6
            8,69        	           1,855
             8,7        	           1,845
            8,71        	           1,555
            8,72        	           2,095
            8,73        	            1,47
            8,74        	            2,49
            8,75        	            1,26
            8,76        	            2,25
            8,77        	            1,15
            8,78        	            2,37
            8,79        	             1,2
             8,8        	           2,025
            8,81        	           1,515
            8,82        	            1,99
            8,83        	            1,62
            8,84        	            1,93
            8,85        	            1,72
            8,86        	            1,85
            8,87        	           1,555
            8,88        	           1,935
            8,89        	             1,6
             8,9        	            2,07
            8,91        	           1,705
            8,92        	           1,915
            8,93        	           1,605
            8,94        	            1,86
            8,95        	            1,72
            8,96        	           1,945
            8,97        	            1,61
            8,98        	           1,955
            8,99        	             1,6
               9        	            1,95
            9,01        	           1,595
            9,02        	           1,875
            9,03        	            1,69
            9,04        	            1,86
            9,05        	             1,7
            9,06        	            1,75
            9,07        	            1,65
            9,08        	           1,715
            9,09        	            1,96
             9,1        	            1,62
            9,11        	            1,95
            9,12        	            1,59
            9,13        	            1,96
            9,14        	            1,57
            9,15        	            2,15
            9,16        	            1,56
            9,17        	            1,85
            9,18        	            1,74
            9,19        	            1,82
             9,2        	            1,58
            9,21        	            1,95
            9,22        	           1,575
            9,23        	            1,85
            9,24        	            1,74
            9,25        	           1,885
            9,26        	            1,63
            9,27        	           1,475
            9,28        	           1,955
            9,29        	            1,58
             9,3        	            1,94
            9,31        	           1,535
            9,32        	           2,075
            9,33        	           1,505
            9,34        	           2,335
            9,35        	           1,195
            9,36        	            2,33
            9,37        	            1,16
            9,38        	           2,375
            9,39        	           1,375
             9,4        	           2,135
            9,41        	            1,26
            9,42        	           2,165
            9,43        	            1,35
            9,44        	           2,035
            9,45        	             1,6
            9,46        	            1,82
            9,47        	            1,96
            9,48        	            1,52
            9,49        	           2,015
             9,5        	           1,525
            9,51        	               2
            9,52        	            1,49
            9,53        	            2,04
            9,54        	            1,48
            9,55        	            2,05
            9,56        	            1,15
            9,57        	            2,13
            9,58        	           1,725
            9,59        	            2,06
             9,6        	            1,67
            9,61        	            1,87
            9,62        	            1,72
            9,63        	           1,835
            9,64        	           1,745
            9,65        	            1,79
            9,66        	            1,73
            9,67        	           1,515
            9,68        	           2,015
            9,69        	            1,48
             9,7        	            2,07
            9,71        	            1,49
            9,72        	           2,075
            9,73        	            1,38
            9,74        	           2,095
            9,75        	            1,38
            9,76        	            2,39
            9,77        	            1,42
            9,78        	             2,2
            9,79        	           1,525
             9,8        	             1,8
            9,81        	            1,81
            9,82        	           1,815
            9,83        	            1,89
            9,84        	            1,57
            9,85        	            1,89
            9,86        	           1,655
            9,87        	           2,015
            9,88        	             1,5
            9,89        	           2,025
             9,9        	            1,51
            9,91        	            2,03
            9,92        	             1,6
            9,93        	            2,09
            9,94        	           1,245
            9,95        	           2,025
            9,96        	           1,255
            9,97        	           2,335
            9,98        	            1,24
            9,99        	           2,315
              10        	           1,225
