Zeit                    ,USER1           
             2.6        ,            6.34
            2.61        ,            6.19
            2.62        ,            5.78
            2.63        ,           6.135
            2.64        ,             6.6
            2.65        ,           2.045
            2.66        ,            0.81
            2.67        ,            0.83
            2.68        ,           1.325
            2.69        ,            0.88
             2.7        ,            0.83
            2.71        ,            1.31
            2.72        ,           1.115
            2.73        ,           0.965
            2.74        ,           1.025
            2.75        ,            1.59
            2.76        ,           1.085
            2.77        ,             0.9
            2.78        ,            1.29
            2.79        ,            1.41
             2.8        ,            1.22
            2.81        ,            0.69
            2.82        ,           1.365
            2.83        ,            1.48
            2.84        ,           1.105
            2.85        ,            0.77
            2.86        ,             1.3
            2.87        ,           1.545
            2.88        ,           1.295
            2.89        ,           1.175
             2.9        ,            1.24
            2.91        ,            1.51
            2.92        ,            0.99
            2.93        ,             1.4
            2.94        ,           1.905
            2.95        ,           1.575
            2.96        ,           1.185
            2.97        ,            1.92
            2.98        ,            1.35
            2.99        ,            1.29
               3        ,           1.425
            3.01        ,            2.05
            3.02        ,           1.545
            3.03        ,             1.2
            3.04        ,            1.48
            3.05        ,            1.79
            3.06        ,           1.545
            3.07        ,            1.27
            3.08        ,           1.565
            3.09        ,            1.77
             3.1        ,           1.695
            3.11        ,            1.71
            3.12        ,            2.06
            3.13        ,           1.565
            3.14        ,           1.675
            3.15        ,           1.965
            3.16        ,            1.85
            3.17        ,           1.455
            3.18        ,           1.885
            3.19        ,             1.9
             3.2        ,            1.63
            3.21        ,            1.85
            3.22        ,            2.17
            3.23        ,            1.68
            3.24        ,           1.665
            3.25        ,            2.43
            3.26        ,               2
            3.27        ,            1.42
            3.28        ,            1.98
            3.29        ,            1.95
             3.3        ,            1.53
            3.31        ,           2.095
            3.32        ,            2.02
            3.33        ,           1.715
            3.34        ,            2.21
            3.35        ,           2.425
            3.36        ,           1.895
            3.37        ,           2.295
            3.38        ,            2.36
            3.39        ,           2.325
             3.4        ,           1.985
            3.41        ,             2.8
            3.42        ,           2.205
            3.43        ,           2.185
            3.44        ,            2.81
            3.45        ,            2.28
            3.46        ,           1.975
            3.47        ,            2.68
            3.48        ,           2.425
            3.49        ,            2.29
             3.5        ,           2.565
            3.51        ,           2.645
            3.52        ,            1.97
            3.53        ,           2.625
            3.54        ,            3.01
            3.55        ,           2.245
            3.56        ,           2.485
            3.57        ,            3.02
            3.58        ,           2.495
            3.59        ,            2.51
             3.6        ,            2.95
            3.61        ,            2.65
            3.62        ,            2.54
            3.63        ,            3.13
            3.64        ,            2.63
            3.65        ,            2.25
            3.66        ,            2.99
            3.67        ,            2.82
            3.68        ,           2.345
            3.69        ,           2.795
             3.7        ,            2.75
            3.71        ,           2.205
            3.72        ,           2.685
            3.73        ,            3.02
            3.74        ,            2.69
            3.75        ,           2.665
            3.76        ,            3.09
            3.77        ,           2.945
            3.78        ,            2.81
            3.79        ,           3.275
             3.8        ,           2.935
            3.81        ,            2.63
            3.82        ,             3.2
            3.83        ,           2.795
            3.84        ,            2.38
            3.85        ,           2.805
            3.86        ,            3.35
            3.87        ,           3.095
            3.88        ,            2.96
            3.89        ,           3.335
             3.9        ,            3.11
            3.91        ,            2.69
            3.92        ,               3
            3.93        ,            3.11
            3.94        ,           2.715
            3.95        ,           3.385
            3.96        ,           2.985
            3.97        ,           2.895
            3.98        ,           3.385
            3.99        ,             3.4
               4        ,            2.73
            4.01        ,           3.065
            4.02        ,            3.27
            4.03        ,            2.84
            4.04        ,            3.38
            4.05        ,            3.22
            4.06        ,            2.89
            4.07        ,            3.57
            4.08        ,           3.495
            4.09        ,           3.035
             4.1        ,           3.515
            4.11        ,           3.445
            4.12        ,            3.07
            4.13        ,            3.49
            4.14        ,           3.625
            4.15        ,            3.12
            4.16        ,            3.41
            4.17        ,            3.44
            4.18        ,             2.9
            4.19        ,             3.4
             4.2        ,           3.565
            4.21        ,            3.06
            4.22        ,            3.25
            4.23        ,           3.695
            4.24        ,            3.55
            4.25        ,           3.475
            4.26        ,            4.03
            4.27        ,            3.56
            4.28        ,            3.58
            4.29        ,            3.94
             4.3        ,             3.5
            4.31        ,            3.45
            4.32        ,            4.07
            4.33        ,            3.35
            4.34        ,           3.715
            4.35        ,           3.805
            4.36        ,           3.225
            4.37        ,           3.655
            4.38        ,             3.6
            4.39        ,           3.365
             4.4        ,           3.805
            4.41        ,           3.755
            4.42        ,            3.65
            4.43        ,           3.715
            4.44        ,           3.805
            4.45        ,            3.33
            4.46        ,           3.835
            4.47        ,             3.6
            4.48        ,            3.46
            4.49        ,           4.165
             4.5        ,           3.815
            4.51        ,            3.82
            4.52        ,           4.095
            4.53        ,           3.775
            4.54        ,           3.785
            4.55        ,           3.935
            4.56        ,            3.55
            4.57        ,            4.22
            4.58        ,            3.78
            4.59        ,            3.75
             4.6        ,           4.075
            4.61        ,           3.745
            4.62        ,           3.945
            4.63        ,            4.26
            4.64        ,            3.33
            4.65        ,           3.725
            4.66        ,            3.87
            4.67        ,            3.57
            4.68        ,           4.035
            4.69        ,            3.83
             4.7        ,            3.74
            4.71        ,           4.145
            4.72        ,            3.95
            4.73        ,            3.68
            4.74        ,           4.275
            4.75        ,             3.7
            4.76        ,           3.815
            4.77        ,           4.145
            4.78        ,            3.66
            4.79        ,           4.125
             4.8        ,            4.06
            4.81        ,           3.935
            4.82        ,            4.04
            4.83        ,            3.88
            4.84        ,           3.855
            4.85        ,           4.225
            4.86        ,            3.76
            4.87        ,            3.98
            4.88        ,           4.075
            4.89        ,            3.74
             4.9        ,           3.805
            4.91        ,            3.78
            4.92        ,            3.65
            4.93        ,             4.3
            4.94        ,           4.075
            4.95        ,            3.73
            4.96        ,             4.4
            4.97        ,            3.57
            4.98        ,             3.9
            4.99        ,            4.03
               5        ,            3.91
            5.01        ,            4.34
            5.02        ,           3.635
            5.03        ,           3.965
            5.04        ,             3.9
            5.05        ,           3.375
            5.06        ,           3.785
            5.07        ,            4.03
            5.08        ,            3.56
            5.09        ,            4.44
             5.1        ,               4
            5.11        ,            3.92
            5.12        ,            3.97
            5.13        ,            3.48
            5.14        ,            4.03
            5.15        ,            4.01
            5.16        ,            3.81
            5.17        ,           4.385
            5.18        ,             3.5
            5.19        ,           3.755
             5.2        ,           3.755
            5.21        ,            3.63
            5.22        ,            4.21
            5.23        ,           3.695
            5.24        ,           3.895
            5.25        ,            3.91
            5.26        ,           3.475
            5.27        ,            4.22
            5.28        ,           3.715
            5.29        ,            3.64
             5.3        ,           4.165
            5.31        ,           3.705
            5.32        ,           3.615
            5.33        ,            4.28
            5.34        ,           3.935
            5.35        ,           3.485
            5.36        ,           3.945
            5.37        ,           3.515
            5.38        ,            3.62
            5.39        ,            4.11
             5.4        ,            3.56
            5.41        ,             3.8
            5.42        ,           3.995
            5.43        ,           3.375
            5.44        ,           3.735
            5.45        ,             3.9
            5.46        ,            3.18
            5.47        ,           4.215
            5.48        ,            3.74
            5.49        ,           3.615
             5.5        ,           3.675
            5.51        ,            3.42
            5.52        ,            3.68
            5.53        ,            3.63
            5.54        ,             3.2
            5.55        ,            3.77
            5.56        ,           3.675
            5.57        ,            3.55
            5.58        ,           3.915
            5.59        ,           3.055
             5.6        ,            3.43
            5.61        ,           3.715
            5.62        ,            2.98
            5.63        ,           3.475
            5.64        ,           3.715
            5.65        ,            3.14
            5.66        ,           3.715
            5.67        ,            3.44
            5.68        ,           3.525
            5.69        ,            3.63
             5.7        ,           3.085
            5.71        ,            3.54
            5.72        ,           3.385
            5.73        ,            3.24
            5.74        ,            3.57
            5.75        ,            2.83
            5.76        ,            3.93
            5.77        ,           3.375
            5.78        ,           3.305
            5.79        ,           3.335
             5.8        ,            3.08
            5.81        ,             3.7
            5.82        ,            2.91
            5.83        ,            3.27
            5.84        ,            3.41
            5.85        ,            3.14
            5.86        ,            3.55
            5.87        ,           3.035
            5.88        ,            3.73
            5.89        ,               3
             5.9        ,            3.11
            5.91        ,             3.1
            5.92        ,           2.965
            5.93        ,           3.645
            5.94        ,           2.875
            5.95        ,             3.1
            5.96        ,           3.165
            5.97        ,            3.17
            5.98        ,           3.285
            5.99        ,           2.835
               6        ,            3.22
            6.01        ,            3.23
            6.02        ,           2.875
            6.03        ,           3.145
            6.04        ,           2.725
            6.05        ,            3.21
            6.06        ,            3.13
            6.07        ,            2.95
            6.08        ,           2.935
            6.09        ,           2.975
             6.1        ,            3.32
            6.11        ,            2.68
            6.12        ,            2.98
            6.13        ,            2.87
            6.14        ,           2.785
            6.15        ,           2.835
            6.16        ,           2.865
            6.17        ,           3.255
            6.18        ,           2.585
            6.19        ,           2.695
             6.2        ,            2.93
            6.21        ,           2.675
            6.22        ,            3.09
            6.23        ,            2.48
            6.24        ,           2.745
            6.25        ,            2.68
            6.26        ,            2.72
            6.27        ,             2.7
            6.28        ,           2.475
            6.29        ,           2.835
             6.3        ,            2.48
            6.31        ,            2.76
            6.32        ,               3
            6.33        ,           2.215
            6.34        ,           3.165
            6.35        ,            2.26
            6.36        ,           2.845
            6.37        ,            2.51
            6.38        ,            2.69
            6.39        ,            2.65
             6.4        ,           2.165
            6.41        ,             2.9
            6.42        ,           2.595
            6.43        ,           2.405
            6.44        ,            2.73
            6.45        ,            2.26
            6.46        ,            3.01
            6.47        ,           2.175
            6.48        ,           2.585
            6.49        ,           2.375
             6.5        ,           2.375
            6.51        ,           2.625
            6.52        ,           2.345
            6.53        ,            2.81
            6.54        ,            2.43
            6.55        ,           2.235
            6.56        ,           2.345
            6.57        ,           2.405
            6.58        ,            2.66
            6.59        ,            2.03
             6.6        ,            2.39
            6.61        ,             2.5
            6.62        ,            2.31
            6.63        ,             2.4
            6.64        ,            1.92
            6.65        ,           2.625
            6.66        ,           2.255
            6.67        ,           2.605
            6.68        ,           2.415
            6.69        ,           2.735
             6.7        ,           2.025
            6.71        ,            2.23
            6.72        ,            2.16
            6.73        ,            1.95
            6.74        ,           2.745
            6.75        ,               2
            6.76        ,            2.58
            6.77        ,           2.305
            6.78        ,           2.115
            6.79        ,             2.5
             6.8        ,            1.84
            6.81        ,            2.47
            6.82        ,           2.235
            6.83        ,           2.055
            6.84        ,            2.26
            6.85        ,           2.695
            6.86        ,            2.26
            6.87        ,           2.315
            6.88        ,            2.18
            6.89        ,           1.985
             6.9        ,           1.555
            6.91        ,            2.05
            6.92        ,           2.065
            6.93        ,           1.875
            6.94        ,           2.135
            6.95        ,            1.98
            6.96        ,           1.865
            6.97        ,            1.98
            6.98        ,            2.17
            6.99        ,            2.08
               7        ,           2.195
            7.01        ,           1.965
            7.02        ,            2.22
            7.03        ,            2.39
            7.04        ,            2.52
            7.05        ,            2.35
            7.06        ,            2.56
            7.07        ,            2.23
            7.08        ,           2.345
            7.09        ,            2.42
             7.1        ,           2.685
            7.11        ,             2.8
            7.12        ,           3.055
            7.13        ,             3.2
            7.14        ,           2.905
            7.15        ,           3.035
            7.16        ,           2.925
            7.17        ,            2.67
            7.18        ,           3.245
            7.19        ,           2.865
             7.2        ,             3.1
            7.21        ,           3.005
            7.22        ,           3.165
            7.23        ,            3.27
            7.24        ,           3.175
            7.25        ,            3.22
            7.26        ,            3.19
            7.27        ,             3.7
            7.28        ,           2.865
            7.29        ,            3.31
             7.3        ,            3.34
            7.31        ,           3.695
            7.32        ,            3.21
            7.33        ,           3.315
            7.34        ,           3.785
            7.35        ,            3.18
            7.36        ,           3.565
            7.37        ,            3.22
            7.38        ,           3.535
            7.39        ,            3.75
             7.4        ,           3.495
            7.41        ,           3.305
            7.42        ,            3.65
            7.43        ,           3.435
            7.44        ,           3.765
            7.45        ,            3.54
            7.46        ,            3.77
            7.47        ,            3.41
            7.48        ,             3.6
            7.49        ,           4.115
             7.5        ,            3.63
            7.51        ,           3.415
            7.52        ,           3.525
            7.53        ,            3.68
            7.54        ,           3.865
            7.55        ,            3.66
            7.56        ,           3.545
            7.57        ,           3.665
            7.58        ,            3.79
            7.59        ,            3.25
             7.6        ,           3.955
            7.61        ,           3.305
            7.62        ,           3.705
            7.63        ,           3.975
            7.64        ,            3.43
            7.65        ,            3.52
            7.66        ,           3.555
            7.67        ,            3.53
            7.68        ,            3.24
            7.69        ,           3.675
             7.7        ,           3.425
            7.71        ,            3.46
            7.72        ,             3.5
            7.73        ,            3.85
            7.74        ,            3.92
            7.75        ,           3.555
            7.76        ,           3.485
            7.77        ,            3.44
            7.78        ,           3.385
            7.79        ,           3.415
             7.8        ,            3.28
            7.81        ,           3.445
            7.82        ,             3.2
            7.83        ,             3.9
            7.84        ,            3.47
            7.85        ,           3.435
            7.86        ,            4.05
            7.87        ,           3.955
            7.88        ,           3.245
            7.89        ,             3.3
             7.9        ,           3.255
            7.91        ,           3.465
            7.92        ,            3.24
            7.93        ,            3.13
            7.94        ,           3.295
            7.95        ,           3.005
            7.96        ,           3.785
            7.97        ,            3.34
            7.98        ,            3.89
            7.99        ,             3.3
               8        ,            3.53
            8.01        ,            3.32
            8.02        ,            3.18
            8.03        ,           3.555
            8.04        ,           3.495
            8.05        ,            3.31
            8.06        ,            3.07
            8.07        ,            2.87
            8.08        ,            3.07
            8.09        ,           3.025
             8.1        ,           3.525
            8.11        ,            2.89
            8.12        ,            3.25
            8.13        ,            2.79
            8.14        ,           3.385
            8.15        ,            3.06
            8.16        ,           2.575
            8.17        ,            3.34
            8.18        ,           3.285
            8.19        ,           2.885
             8.2        ,           2.835
            8.21        ,           2.925
            8.22        ,           2.645
            8.23        ,           2.555
            8.24        ,            3.07
            8.25        ,            2.86
            8.26        ,            3.18
            8.27        ,            2.69
            8.28        ,            2.68
            8.29        ,           2.855
             8.3        ,            3.11
            8.31        ,            2.34
            8.32        ,           2.825
            8.33        ,             2.5
            8.34        ,           2.755
            8.35        ,           2.665
            8.36        ,            2.33
            8.37        ,           2.465
            8.38        ,            2.52
            8.39        ,            2.31
             8.4        ,            2.46
            8.41        ,           2.815
            8.42        ,            2.55
            8.43        ,           2.115
            8.44        ,           2.755
            8.45        ,            2.14
            8.46        ,            2.73
            8.47        ,            2.23
            8.48        ,            2.99
            8.49        ,           2.315
             8.5        ,           2.305
            8.51        ,           2.335
            8.52        ,           2.155
            8.53        ,            2.44
            8.54        ,            2.73
            8.55        ,            2.65
            8.56        ,           2.545
            8.57        ,            2.31
            8.58        ,            2.88
            8.59        ,           2.135
             8.6        ,            2.27
            8.61        ,            2.29
            8.62        ,            2.21
            8.63        ,           2.335
            8.64        ,            2.51
            8.65        ,            2.49
            8.66        ,           2.045
            8.67        ,            2.17
            8.68        ,           2.235
            8.69        ,            2.37
             8.7        ,           1.955
            8.71        ,           2.375
            8.72        ,            1.97
            8.73        ,           1.815
            8.74        ,            2.32
            8.75        ,            2.04
            8.76        ,           1.965
            8.77        ,            2.28
            8.78        ,            2.49
            8.79        ,           1.925
             8.8        ,           2.175
            8.81        ,            2.21
            8.82        ,            2.26
            8.83        ,            2.49
            8.84        ,            2.15
            8.85        ,           1.735
            8.86        ,            2.56
            8.87        ,            1.78
            8.88        ,           2.115
            8.89        ,           1.585
             8.9        ,            2.53
            8.91        ,            1.78
            8.92        ,            2.51
            8.93        ,           1.905
            8.94        ,           2.555
            8.95        ,            1.81
            8.96        ,           2.775
            8.97        ,           1.985
            8.98        ,           2.565
            8.99        ,           1.995
               9        ,            2.64
            9.01        ,            1.82
            9.02        ,            2.67
            9.03        ,           2.135
            9.04        ,            1.81
            9.05        ,           2.415
            9.06        ,           1.795
            9.07        ,             2.7
            9.08        ,            1.85
            9.09        ,            2.42
             9.1        ,            2.12
            9.11        ,           1.675
            9.12        ,           2.125
            9.13        ,            2.12
            9.14        ,            1.98
            9.15        ,            2.63
            9.16        ,            2.14
            9.17        ,           2.015
            9.18        ,           2.365
            9.19        ,            2.66
             9.2        ,            2.12
            9.21        ,           2.305
            9.22        ,           2.105
            9.23        ,            2.29
            9.24        ,           1.965
            9.25        ,            2.66
            9.26        ,           2.115
            9.27        ,            2.26
            9.28        ,           2.435
            9.29        ,           2.685
             9.3        ,           2.135
            9.31        ,            2.52
            9.32        ,            2.22
            9.33        ,            2.48
            9.34        ,            2.16
            9.35        ,             2.4
            9.36        ,           2.515
            9.37        ,            2.75
            9.38        ,           2.115
            9.39        ,            2.51
             9.4        ,           3.015
            9.41        ,           2.495
            9.42        ,            2.51
            9.43        ,           2.515
            9.44        ,           2.675
            9.45        ,            2.96
            9.46        ,           3.035
            9.47        ,            2.78
            9.48        ,           2.525
            9.49        ,            2.91
             9.5        ,           2.835
            9.51        ,           2.185
            9.52        ,            2.93
            9.53        ,            2.81
            9.54        ,           3.045
            9.55        ,            2.79
            9.56        ,            2.85
            9.57        ,           2.635
            9.58        ,           2.445
            9.59        ,            2.79
             9.6        ,            2.88
            9.61        ,            2.73
            9.62        ,           2.805
            9.63        ,            2.59
            9.64        ,           3.215
            9.65        ,            2.79
            9.66        ,           2.945
            9.67        ,           3.335
            9.68        ,             2.8
            9.69        ,             3.3
             9.7        ,            2.82
            9.71        ,            3.08
            9.72        ,            2.67
            9.73        ,            3.26
            9.74        ,            2.94
            9.75        ,            3.05
            9.76        ,            3.32
            9.77        ,           3.095
            9.78        ,            3.44
            9.79        ,           2.795
             9.8        ,            3.49
            9.81        ,            3.25
            9.82        ,            3.29
            9.83        ,            3.38
            9.84        ,           3.215
            9.85        ,            3.23
            9.86        ,           3.115
            9.87        ,           3.485
            9.88        ,            2.89
            9.89        ,           3.385
             9.9        ,            2.92
            9.91        ,            3.57
            9.92        ,            3.67
            9.93        ,            3.13
            9.94        ,            3.69
            9.95        ,            3.06
            9.96        ,           3.525
            9.97        ,            3.48
            9.98        ,            3.14
            9.99        ,            3.74
              10        ,            3.19
